# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.24157556
    2      -0.11111925
    3       0.18326910
    4       0.25900304
    5       0.25012340
    6       0.17714814
