# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.01223588
    2      -0.09301966
    3       0.25536652
    4       0.28618105
    5       0.29588187
    6       0.26782610
