# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.06362208
    2      -0.12549777
    3       0.30695247
    4       0.29287480
    5       0.29210469
    6       0.29718789
