# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.07056213
    2      -0.12859881
    3       0.30349796
    4       0.29498779
    5       0.29249744
    6       0.30817776
