# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.03359313
    2      -0.10534545
    3       0.28583557
    4       0.29157190
    5       0.29211995
    6       0.26941115
