# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.19243591
    2      -0.12742659
    3       0.19874875
    4       0.27705586
    5       0.25960811
    6       0.19957796
