# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.19137549
    2      -0.19209776
    3       0.21009756
    4       0.28424470
    5       0.29598692
    6       0.21039308
