# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.07010580
    2      -0.12464707
    3       0.24473396
    4       0.29227901
    5       0.29843205
    6       0.21909624
