# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.03748485
    2      -0.09004821
    3       0.25378283
    4       0.27572246
    5       0.30303022
    6       0.22002785
