# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.04905166
    2      -0.11601564
    3       0.27872620
    4       0.28703232
    5       0.29787156
    6       0.30143722
