# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.18789127
    2      -0.14151340
    3       0.20745966
    4       0.26141440
    5       0.28441470
    6       0.20033337
