
  Energy       1     2.5174145744E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99089469     1.89202740
    4   ->     7     0.12889820     3.91543956
    4   ->     8     0.03529760     9.96940100
    6   ->     8     0.01601813     7.94598884
    1   ->     8     0.00231664    19.48730358
    5   ->     7     0.00208966     3.60420226
    2   ->     8     0.00081860    15.46803344
    2   ->     7     0.00013435     9.41407199
    3   ->    11     0.00010082    20.84519819
    3   ->    10     0.00009160    20.24307462
    1   ->    12     0.00007549    33.49682067
    6   ->    12     0.00006694    21.95550593
    1   ->     7     0.00006283    13.43334214
    3   ->     7     0.00003234     4.97928171
    5   ->     8     0.00002932     9.65816370
    6   ->    11     0.00001957    17.75794388
    5   ->    10     0.00001819    18.86799517
    6   ->    10     0.00001511    17.15582031
    2   ->    11     0.00001075    25.27998847
    3   ->     9     0.00001023    19.05287758
    5   ->     9     0.00000750    17.67779813
    4   ->    12     0.00000421    23.97891809
    2   ->    10     0.00000382    24.67786490
    2   ->    12     0.00000346    29.47755053
    1   ->    11     0.00000151    29.29925862
    5   ->    12     0.00000103    23.66768079
    3   ->    12     0.00000077    25.04276025
    5   ->    11     0.00000068    19.47011874
    1   ->     9     0.00000044    27.50693801
    1   ->    10     0.00000032    28.69713505
    4   ->     9     0.00000032    17.98903543
    4   ->    11     0.00000023    19.78135604
    6   ->     9     0.00000016    15.96562327
    2   ->     9     0.00000011    23.48766786
    3   ->     8     0.00000008    11.03324315
    4   ->    10     0.00000002    19.17923247

  Energy       2     3.6734854576E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99999031     3.60420226
    4   ->     7     0.00435677     3.91543956
    5   ->    10     0.00035263    18.86799517
    5   ->    11     0.00030729    19.47011874
    4   ->     9     0.00021890    17.98903543
    3   ->    10     0.00015605    20.24307462
    6   ->     7     0.00014630     1.89202740
    2   ->    11     0.00014609    25.27998847
    3   ->     7     0.00012612     4.97928171
    3   ->    11     0.00010349    20.84519819
    2   ->    10     0.00010322    24.67786490
    1   ->     9     0.00008656    27.50693801
    2   ->     9     0.00007686    23.48766786
    5   ->    12     0.00007310    23.66768079
    3   ->    12     0.00007251    25.04276025
    4   ->     8     0.00007233     9.96940100
    6   ->     8     0.00004711     7.94598884
    5   ->     9     0.00001894    17.67779813
    5   ->     8     0.00001690     9.65816370
    4   ->    11     0.00001594    19.78135604
    3   ->     8     0.00001096    11.03324315
    6   ->    11     0.00001036    17.75794388
    4   ->    10     0.00000905    19.17923247
    6   ->     9     0.00000820    15.96562327
    1   ->     8     0.00000624    19.48730358
    6   ->    10     0.00000451    17.15582031
    3   ->     9     0.00000420    19.05287758
    1   ->    10     0.00000414    28.69713505
    2   ->     8     0.00000351    15.46803344
    2   ->     7     0.00000068     9.41407199
    6   ->    12     0.00000023    21.95550593
    1   ->     7     0.00000007    13.43334214
    1   ->    11     0.00000004    29.29925862
    4   ->    12     0.00000002    23.97891809
    1   ->    12     0.00000001    33.49682067
    2   ->    12     0.00000000    29.47755053

  Energy       3     4.2756320430E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99878057     3.91543956
    4   ->     8     0.03610501     9.96940100
    6   ->     7     0.02692154     1.89202740
    6   ->     8     0.01987758     7.94598884
    5   ->     7     0.00313499     3.60420226
    1   ->     8     0.00190132    19.48730358
    2   ->     8     0.00064801    15.46803344
    3   ->     7     0.00019353     4.97928171
    2   ->     7     0.00005611     9.41407199
    5   ->    11     0.00005144    19.47011874
    5   ->     9     0.00004764    17.67779813
    6   ->    12     0.00004055    21.95550593
    5   ->    10     0.00003758    18.86799517
    1   ->     7     0.00003299    13.43334214
    1   ->    12     0.00003016    33.49682067
    5   ->     8     0.00002682     9.65816370
    6   ->    11     0.00002338    17.75794388
    3   ->    10     0.00002308    20.24307462
    3   ->     9     0.00001842    19.05287758
    4   ->    11     0.00001676    19.78135604
    4   ->    10     0.00001571    19.17923247
    4   ->    12     0.00001519    23.97891809
    6   ->    10     0.00001479    17.15582031
    3   ->    11     0.00001273    20.84519819
    2   ->    10     0.00001236    24.67786490
    2   ->    11     0.00000966    25.27998847
    2   ->    12     0.00000128    29.47755053
    2   ->     9     0.00000117    23.48766786
    1   ->    10     0.00000097    28.69713505
    1   ->     9     0.00000017    27.50693801
    6   ->     9     0.00000008    15.96562327
    3   ->     8     0.00000008    11.03324315
    1   ->    11     0.00000004    29.29925862
    3   ->    12     0.00000003    25.04276025
    4   ->     9     0.00000002    17.98903543
    5   ->    12     0.00000001    23.66768079

  Energy       4     5.0102971601E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99999998     4.97928171
    4   ->     7     0.00009015     3.91543956
    5   ->    10     0.00008905    18.86799517
    3   ->    12     0.00007694    25.04276025
    5   ->    11     0.00007600    19.47011874
    2   ->     9     0.00007497    23.48766786
    5   ->     7     0.00005741     3.60420226
    4   ->    10     0.00003814    19.17923247
    4   ->     8     0.00003785     9.96940100
    4   ->    11     0.00002688    19.78135604
    5   ->    12     0.00002244    23.66768079
    6   ->     8     0.00002224     7.94598884
    1   ->    10     0.00001911    28.69713505
    3   ->    11     0.00001752    20.84519819
    3   ->    10     0.00001738    20.24307462
    1   ->    11     0.00001536    29.29925862
    1   ->     9     0.00001308    27.50693801
    6   ->     9     0.00001255    15.96562327
    6   ->     7     0.00001071     1.89202740
    2   ->    11     0.00001048    25.27998847
    5   ->     8     0.00000870     9.65816370
    5   ->     9     0.00000480    17.67779813
    6   ->    10     0.00000393    17.15582031
    2   ->    10     0.00000225    24.67786490
    3   ->     9     0.00000213    19.05287758
    1   ->     8     0.00000168    19.48730358
    6   ->    11     0.00000102    17.75794388
    2   ->     8     0.00000018    15.46803344
    4   ->     9     0.00000015    17.98903543
    2   ->     7     0.00000012     9.41407199
    2   ->    12     0.00000010    29.47755053
    1   ->    12     0.00000007    33.49682067
    3   ->     8     0.00000005    11.03324315
    4   ->    12     0.00000002    23.97891809
    6   ->    12     0.00000002    21.95550593
    1   ->     7     0.00000000    13.43334214

  Energy       5     8.2049499213E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99496390     7.94598884
    4   ->     8     0.10021439     9.96940100
    4   ->     7     0.00132705     3.91543956
    1   ->     8     0.00111197    19.48730358
    6   ->     7     0.00062353     1.89202740
    2   ->     7     0.00051299     9.41407199
    2   ->     8     0.00049424    15.46803344
    5   ->     8     0.00011507     9.65816370
    1   ->     7     0.00004406    13.43334214
    3   ->    10     0.00003967    20.24307462
    6   ->    12     0.00002826    21.95550593
    3   ->    11     0.00002647    20.84519819
    1   ->    12     0.00002501    33.49682067
    5   ->     7     0.00001370     3.60420226
    6   ->    11     0.00001261    17.75794388
    5   ->    11     0.00000904    19.47011874
    5   ->    10     0.00000842    18.86799517
    3   ->     9     0.00000786    19.05287758
    6   ->    10     0.00000775    17.15582031
    4   ->    12     0.00000273    23.97891809
    4   ->    11     0.00000190    19.78135604
    3   ->     7     0.00000184     4.97928171
    2   ->    12     0.00000132    29.47755053
    4   ->     9     0.00000092    17.98903543
    4   ->    10     0.00000077    19.17923247
    3   ->     8     0.00000035    11.03324315
    1   ->    11     0.00000025    29.29925862
    6   ->     9     0.00000023    15.96562327
    2   ->    10     0.00000021    24.67786490
    2   ->    11     0.00000004    25.27998847
    1   ->    10     0.00000002    28.69713505
    2   ->     9     0.00000001    23.48766786
    5   ->    12     0.00000000    23.66768079
    1   ->     9     0.00000000    27.50693801
    5   ->     9     0.00000000    17.67779813
    3   ->    12     0.00000000    25.04276025

  Energy       6     9.4492660220E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999876     9.41407199
    4   ->     8     0.00150780     9.96940100
    3   ->     9     0.00027577    19.05287758
    5   ->    11     0.00020917    19.47011874
    5   ->     8     0.00018286     9.65816370
    5   ->    10     0.00014590    18.86799517
    2   ->    10     0.00008246    24.67786490
    6   ->     8     0.00008190     7.94598884
    4   ->    10     0.00007501    19.17923247
    2   ->    11     0.00007243    25.27998847
    5   ->     9     0.00006546    17.67779813
    4   ->    11     0.00004133    19.78135604
    1   ->    12     0.00002370    33.49682067
    4   ->    12     0.00001692    23.97891809
    2   ->    12     0.00001662    29.47755053
    2   ->     8     0.00000919    15.46803344
    6   ->    12     0.00000839    21.95550593
    1   ->    10     0.00000812    28.69713505
    1   ->     8     0.00000801    19.48730358
    1   ->    11     0.00000723    29.29925862
    3   ->    11     0.00000581    20.84519819
    2   ->     9     0.00000452    23.48766786
    4   ->     9     0.00000417    17.98903543
    3   ->     8     0.00000301    11.03324315
    6   ->     7     0.00000162     1.89202740
    6   ->    11     0.00000062    17.75794388
    3   ->    10     0.00000051    20.24307462
    1   ->     7     0.00000045    13.43334214
    3   ->    12     0.00000035    25.04276025
    4   ->     7     0.00000018     3.91543956
    5   ->    12     0.00000013    23.66768079
    1   ->     9     0.00000012    27.50693801
    5   ->     7     0.00000003     3.60420226
