
  Energy       1     2.6336564446E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99501119     1.93894612
    4   ->     7     0.08504652     4.24600949
    4   ->     8     0.03986225    10.44837706
    5   ->     7     0.03049473     3.89073383
    6   ->     8     0.01380637     8.14131369
    1   ->     8     0.00286010    19.88789601
    2   ->     8     0.00105727    15.79750406
    3   ->     7     0.00093076     5.18971070
    3   ->    11     0.00020032    20.76639025
    3   ->     8     0.00017047    11.39207827
    2   ->     7     0.00010182     9.59513649
    1   ->     7     0.00007738    13.68552844
    1   ->    12     0.00007141    33.36703684
    6   ->     9     0.00007049    16.02304487
    5   ->    10     0.00005626    18.77992410
    3   ->    10     0.00005461    20.07890096
    6   ->    12     0.00004673    21.62045453
    5   ->    11     0.00004216    19.46741338
    1   ->     9     0.00003645    27.76962718
    3   ->     9     0.00002688    19.27380945
    5   ->    12     0.00001698    23.57224223
    6   ->    10     0.00001603    16.82813639
    2   ->    11     0.00001444    25.17181604
    2   ->     9     0.00001102    23.67923524
    5   ->     9     0.00000920    17.97483258
    2   ->    10     0.00000875    24.48432676
    1   ->    11     0.00000523    29.26220799
    2   ->    12     0.00000470    29.27664489
    4   ->    11     0.00000445    19.82268904
    3   ->    12     0.00000286    24.87121910
    4   ->    12     0.00000166    23.92751789
    5   ->     8     0.00000062    10.09310140
    1   ->    10     0.00000042    28.57471870
    4   ->    10     0.00000034    19.13519975
    6   ->    11     0.00000007    17.51562568
    4   ->     9     0.00000000    18.33010824

  Energy       2     3.9811927325E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99693870     3.89073383
    4   ->     7     0.07813292     4.24600949
    6   ->     7     0.00225153     1.93894612
    4   ->     8     0.00155104    10.44837706
    6   ->     8     0.00077768     8.14131369
    5   ->    10     0.00052994    18.77992410
    2   ->    11     0.00018540    25.17181604
    4   ->     9     0.00016936    18.33010824
    3   ->    10     0.00016394    20.07890096
    1   ->     8     0.00012422    19.88789601
    3   ->    12     0.00005954    24.87121910
    2   ->     9     0.00005402    23.67923524
    1   ->     9     0.00005033    27.76962718
    2   ->     8     0.00004740    15.79750406
    5   ->    11     0.00004487    19.46741338
    6   ->    10     0.00003574    16.82813639
    4   ->    11     0.00003484    19.82268904
    3   ->     8     0.00003148    11.39207827
    5   ->    12     0.00003009    23.57224223
    5   ->     8     0.00002969    10.09310140
    5   ->     9     0.00001625    17.97483258
    3   ->    11     0.00001389    20.76639025
    4   ->    10     0.00000720    19.13519975
    2   ->    10     0.00000711    24.48432676
    6   ->    12     0.00000676    21.62045453
    3   ->     7     0.00000581     5.18971070
    2   ->     7     0.00000376     9.59513649
    3   ->     9     0.00000323    19.27380945
    1   ->    12     0.00000285    33.36703684
    2   ->    12     0.00000276    29.27664489
    6   ->    11     0.00000176    17.51562568
    1   ->     7     0.00000064    13.68552844
    1   ->    10     0.00000055    28.57471870
    4   ->    12     0.00000022    23.92751789
    1   ->    11     0.00000007    29.26220799
    6   ->     9     0.00000003    16.02304487

  Energy       3     4.5390861660E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99759159     4.24600949
    5   ->     7     0.05667361     3.89073383
    4   ->     8     0.03097929    10.44837706
    6   ->     7     0.02046762     1.93894612
    6   ->     8     0.01374633     8.14131369
    3   ->     7     0.00527252     5.18971070
    1   ->     8     0.00180775    19.88789601
    2   ->     8     0.00064181    15.79750406
    3   ->     8     0.00016180    11.39207827
    5   ->     9     0.00006710    17.97483258
    6   ->     9     0.00005203    16.02304487
    5   ->    11     0.00004478    19.46741338
    2   ->     7     0.00003885     9.59513649
    6   ->    10     0.00003610    16.82813639
    3   ->    11     0.00003165    20.76639025
    4   ->     9     0.00003138    18.33010824
    2   ->    10     0.00003135    24.48432676
    1   ->     7     0.00002776    13.68552844
    6   ->    12     0.00002482    21.62045453
    5   ->    10     0.00001875    18.77992410
    1   ->    12     0.00001777    33.36703684
    3   ->     9     0.00001674    19.27380945
    4   ->    10     0.00001330    19.13519975
    4   ->    12     0.00000968    23.92751789
    3   ->    12     0.00000578    24.87121910
    4   ->    11     0.00000493    19.82268904
    3   ->    10     0.00000374    20.07890096
    5   ->     8     0.00000338    10.09310140
    6   ->    11     0.00000226    17.51562568
    1   ->    10     0.00000194    28.57471870
    2   ->    11     0.00000156    25.17181604
    2   ->    12     0.00000112    29.27664489
    2   ->     9     0.00000026    23.67923524
    5   ->    12     0.00000025    23.57224223
    1   ->     9     0.00000012    27.76962718
    1   ->    11     0.00000001    29.26220799

  Energy       4     5.2239964340E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99999687     5.18971070
    4   ->     7     0.00225979     4.24600949
    4   ->     8     0.00088780    10.44837706
    6   ->     8     0.00047894     8.14131369
    6   ->     7     0.00028914     1.93894612
    5   ->    10     0.00013888    18.77992410
    5   ->     7     0.00013670     3.89073383
    3   ->    12     0.00007731    24.87121910
    2   ->     9     0.00006324    23.67923524
    1   ->     8     0.00005629    19.88789601
    4   ->    11     0.00005140    19.82268904
    1   ->    11     0.00002573    29.26220799
    5   ->    12     0.00002230    23.57224223
    3   ->     9     0.00002092    19.27380945
    3   ->    10     0.00001549    20.07890096
    2   ->     7     0.00001547     9.59513649
    1   ->     9     0.00001510    27.76962718
    2   ->     8     0.00001426    15.79750406
    5   ->     8     0.00000739    10.09310140
    4   ->     9     0.00000589    18.33010824
    1   ->    10     0.00000538    28.57471870
    6   ->     9     0.00000491    16.02304487
    3   ->    11     0.00000480    20.76639025
    4   ->    10     0.00000390    19.13519975
    6   ->    11     0.00000311    17.51562568
    3   ->     8     0.00000309    11.39207827
    2   ->    11     0.00000307    25.17181604
    2   ->    10     0.00000154    24.48432676
    4   ->    12     0.00000138    23.92751789
    5   ->    11     0.00000126    19.46741338
    6   ->    12     0.00000115    21.62045453
    5   ->     9     0.00000065    17.97483258
    2   ->    12     0.00000045    29.27664489
    6   ->    10     0.00000019    16.82813639
    1   ->    12     0.00000007    33.36703684
    1   ->     7     0.00000001    13.68552844

  Energy       5     8.3528559820E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99783880     8.14131369
    4   ->     8     0.06568872    10.44837706
    1   ->     8     0.00101832    19.88789601
    4   ->     7     0.00097456     4.24600949
    6   ->     7     0.00056246     1.93894612
    2   ->     8     0.00047037    15.79750406
    2   ->     7     0.00029062     9.59513649
    5   ->     7     0.00022879     3.89073383
    3   ->     8     0.00021058    11.39207827
    3   ->    11     0.00006575    20.76639025
    3   ->     7     0.00004759     5.18971070
    1   ->     7     0.00003921    13.68552844
    6   ->     9     0.00002394    16.02304487
    1   ->    12     0.00002323    33.36703684
    6   ->    12     0.00002119    21.62045453
    6   ->    10     0.00001898    16.82813639
    5   ->     8     0.00001889    10.09310140
    4   ->     9     0.00001856    18.33010824
    3   ->     9     0.00001841    19.27380945
    5   ->    11     0.00000779    19.46741338
    5   ->    10     0.00000740    18.77992410
    3   ->    12     0.00000516    24.87121910
    2   ->    12     0.00000317    29.27664489
    2   ->    11     0.00000271    25.17181604
    6   ->    11     0.00000046    17.51562568
    1   ->    11     0.00000032    29.26220799
    1   ->     9     0.00000024    27.76962718
    5   ->     9     0.00000024    17.97483258
    4   ->    12     0.00000024    23.92751789
    2   ->    10     0.00000014    24.48432676
    4   ->    11     0.00000006    19.82268904
    1   ->    10     0.00000006    28.57471870
    4   ->    10     0.00000005    19.13519975
    3   ->    10     0.00000004    20.07890096
    5   ->    12     0.00000001    23.57224223
    2   ->     9     0.00000000    23.67923524

  Energy       6     9.6227874049E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999958     9.59513649
    4   ->     8     0.00084637    10.44837706
    5   ->    11     0.00023716    19.46741338
    3   ->     9     0.00021208    19.27380945
    2   ->    10     0.00011477    24.48432676
    4   ->    10     0.00008801    19.13519975
    6   ->     8     0.00007050     8.14131369
    5   ->     9     0.00004712    17.97483258
    5   ->    10     0.00004159    18.77992410
    3   ->     8     0.00002352    11.39207827
    1   ->    12     0.00001922    33.36703684
    4   ->    12     0.00001677    23.92751789
    2   ->     8     0.00001352    15.79750406
    1   ->    10     0.00001164    28.57471870
    2   ->    12     0.00001132    29.27664489
    2   ->    11     0.00000864    25.17181604
    1   ->     8     0.00000824    19.88789601
    6   ->    12     0.00000581    21.62045453
    4   ->    11     0.00000502    19.82268904
    2   ->     9     0.00000400    23.67923524
    6   ->    11     0.00000387    17.51562568
    3   ->     7     0.00000267     5.18971070
    6   ->     9     0.00000265    16.02304487
    6   ->     7     0.00000179     1.93894612
    6   ->    10     0.00000169    16.82813639
    4   ->     9     0.00000159    18.33010824
    4   ->     7     0.00000055     4.24600949
    1   ->     7     0.00000053    13.68552844
    5   ->     8     0.00000049    10.09310140
    5   ->     7     0.00000028     3.89073383
    3   ->    10     0.00000027    20.07890096
    1   ->    11     0.00000022    29.26220799
    3   ->    11     0.00000019    20.76639025
