# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.16136877
    2      -0.15554849
    3       0.20728562
    4       0.29549564
    5       0.27177431
    6       0.21962415
