# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.06569085
    2      -0.14177721
    3       0.30613239
    4       0.29543829
    5       0.29302139
    6       0.31287600
