# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.15018672
    2      -0.16857460
    3       0.22258264
    4       0.28174095
    5       0.29905224
    6       0.21501206
