# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.07815337
    2      -0.13371527
    3       0.31349065
    4       0.29287925
    5       0.29122455
    6       0.31427418
