          36           8
     1   S    1.2551391824E-01
 -7.9886022499E-01  2.2448240098E-01 -2.8856360836E-03 -5.4145214630E-02  1.6837318990E-03  3.4416066061E-04
  3.1058550983E-04  2.3194788885E-01 -4.3019874544E-03  2.0551946772E-04 -4.5321770612E-04  4.2414265306E-02
 -9.6534545490E-03  3.1129043892E-04  6.1610748570E-03 -7.9012590247E-04  2.5452507972E-03  1.6633513288E-03
  1.5536829759E-04  8.1212262731E-04 -6.2980554225E-02 -2.8454424270E-03  7.7912200977E-03  9.7346117302E-04
 -8.9427461515E-04  1.0824106178E-02 -4.0323247470E-04  1.7380440283E-03  1.0294249730E-02  2.2209681787E-03
  2.7920084192E-03 -3.4738810187E-03 -1.6426578908E-03  3.1583560859E-03  5.0568134658E-03 -6.5686183240E-03
     2   S    1.7696442863E-01
 -1.2519058064E-01 -9.6803516908E-01 -7.7957806536E-03 -4.1860615453E-02  9.1057415455E-04  1.0833158776E-04
  2.2207102005E-04  1.1488313450E-01 -1.9946374781E-03  8.0845480109E-05 -1.6767999648E-04  1.9144023099E-02
 -5.0416840193E-03 -1.3874977986E-04  3.2708924317E-03 -2.3927491793E-03  3.8000459901E-03  5.4979276144E-04
 -2.4246395461E-05  4.5760267253E-04 -2.8428634980E-02 -3.4861091058E-03  2.9219162015E-03 -1.7490061284E-04
 -9.5953172925E-04  3.5194998151E-03  2.2011998447E-04  3.2060772703E-03  3.6801075533E-03  4.8843209348E-04
  1.0679827342E-03 -1.0998449300E-03 -1.3573852325E-03  1.0565481206E-03  1.6846865907E-03 -2.3650897236E-03
     3   S    1.8545361897E-01
  2.3793817528E-03  6.6955985102E-03 -9.9978838764E-01  1.4895171835E-03 -4.6001870594E-04  5.6779122846E-06
  1.4123143179E-03 -2.5507434054E-03 -1.3209121906E-04  3.0901356332E-04  8.2998696102E-04 -4.7516454613E-04
  2.2513419523E-04 -3.7896727744E-03  1.8782734777E-04 -1.6671208272E-05 -4.6588955495E-04  2.2465067620E-03
 -1.0494184170E-03 -2.5163225809E-04  5.7898683368E-04 -9.6914104056E-04  1.6321206337E-03 -5.0178119652E-04
  8.2201211662E-04  1.9283808372E-03  3.0201724727E-04  8.8993844628E-05 -2.2854439071E-03 -2.3054889034E-04
  1.8432951251E-03  1.1435097051E-03  5.2499396547E-05  1.7244334549E-03  2.6263076056E-04  8.7275413423E-04
     4   S    2.3047986090E-01
  2.4900274352E-02  2.3172070345E-02 -8.3739417045E-04 -9.9602287170E-01 -5.6509594307E-04 -1.4214985504E-05
  6.4947638824E-05 -5.1498305985E-02  6.3623603321E-04  4.3716524719E-05  9.6396219704E-05 -8.7265816617E-03
  2.0710313442E-03 -1.4927313712E-04 -4.7281526217E-04 -1.3015613626E-03 -1.1157117217E-03  1.4528337581E-03
  2.1648944107E-04  3.7642016648E-04  1.1021353311E-02 -2.4077587898E-03  4.6018879753E-03  1.7896275120E-03
 -1.7655495058E-03 -8.0281846108E-05 -2.0083632928E-03  1.6605154702E-03  1.2082923020E-03  6.4525690531E-04
  1.0754387565E-03 -1.1140505734E-03 -3.2436348222E-05  1.1374705364E-03  1.3584780430E-03 -1.4774942681E-03
     5   S    3.1006789528E-01
  4.4231313704E-04  2.7066407034E-04 -2.5600342592E-04 -2.9438299453E-04  9.9990829018E-01 -5.2562869378E-04
  2.9889921041E-03 -2.8923983902E-03  4.0025180895E-04  1.8537685008E-04  1.2430873394E-03 -2.8942352391E-04
  1.1189258275E-04 -5.3328304329E-03  1.9211345054E-05  1.2928227593E-04 -1.1113704325E-04  1.7786234202E-03
 -1.5827717591E-03 -1.1544902142E-04  4.0637012538E-04 -2.4153985265E-04  4.9217319767E-04 -1.3098039922E-03
  3.5942631614E-04  7.1269046188E-04 -2.0880590172E-04 -1.4983384701E-04 -9.2191461987E-04 -1.2245291502E-03
  1.9656213989E-03  9.1178418518E-04  6.2662672636E-05  8.5176951952E-04 -2.8049777550E-04  2.6205428079E-04
     6   S    3.7487698826E-01
 -4.4945066866E-05  1.8799831323E-06 -1.2285279601E-05 -1.6594909014E-05 -4.0013098677E-04 -9.9987420572E-01
 -7.1712036879E-03  7.9586701242E-04 -1.8431911606E-03  2.6566261599E-04 -1.2652226240E-03  4.7036584349E-05
  2.0896649448E-04  5.1056120986E-03  2.0235997607E-04  1.0933763876E-04 -8.8526163550E-04 -6.8733090301E-05
  1.6436304553E-03 -2.5885890050E-04 -9.7826530822E-05 -6.0165748134E-04  1.2811507234E-03  1.9031906461E-03
  8.7715504353E-04  1.7650967457E-03  1.1217036766E-03 -1.1056688459E-05 -1.9560037677E-03  2.2214206779E-03
 -1.3277647573E-03 -1.4141936572E-05  4.8051403080E-05  8.1642935055E-04  8.7552827921E-04  9.5400419334E-04
     7   S    3.9913149806E-01
