
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      1.941       0.0154373        6   ->     7  
       2      5.150       0.0569623        5   ->     7  
       3      6.203       0.0193072        4   ->     7  
       4      6.533       0.0756099        3   ->     7  
       5      9.980       0.0080722        2   ->     7  
       6     14.435       0.1735398        6   ->     8  
       7     15.902       0.0102937        1   ->     7  
       8     16.231       0.1077154        6   ->     9  
       9     17.400       0.0905221        6   ->    10  
      10     17.644       0.1103475        5   ->     8  
      11     18.697       0.2862915        4   ->     8  
      12     19.027       0.0299649        3   ->     8  
      13     19.440       0.1579089        5   ->     9  
      14     19.712       0.0338447        6   ->    11  
      15     20.493       0.1778965        4   ->     9  
      16     20.609       0.2605529        5   ->    10  
      17     20.823       0.0646771        3   ->     9  
      18     21.662       0.0785733        4   ->    10  
      19     21.992       0.0885819        3   ->    10  
      20     22.474       0.1220661        2   ->     8  
      21     22.921       0.0084328        5   ->    11  
      22     23.735       0.0410081        6   ->    12  
      23     23.974       0.0413438        4   ->    11  
      24     24.270       0.1614621        2   ->     9  
      25     24.304       0.3128225        3   ->    11  
      26     25.439       0.2206448        2   ->    10  
      27     26.944       0.0246215        5   ->    12  
      28     27.751       0.0914298        2   ->    11  
      29     27.997       0.5968890        4   ->    12  
      30     28.327       0.1284221        3   ->    12  
      31     28.396       0.1656408        1   ->     8  
      32     30.192       0.1299127        1   ->     9  
      33     31.361       0.0737708        1   ->    10  
      34     31.774       0.2889377        2   ->    12  
      35     33.673       0.5113446        1   ->    11  
      36     37.696       0.6681218        1   ->    12  

