# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.01856376
    2      -0.07484049
    3       0.22474340
    4       0.30095214
    5       0.27723006
    6       0.25335113
