# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.15520442
    2      -0.15140007
    3       0.22244424
    4       0.26849334
    5       0.30660280
    6       0.19865528
