# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.02556958
    2      -0.09718015
    3       0.28265980
    4       0.29654571
    5       0.28787137
    6       0.25567286
