
     w [eV]       Osc.Str.         Transition         Weight      KS [eV]    Sym.

 ================================================================================

      2.868        0.00787373         6   ->     7        0.999       2.489      S
      5.910        0.04747982         5   ->     7        0.996       5.471      S
      6.671        0.01083352         4   ->     7        0.998       6.604      S
      7.443        0.12837629         3   ->     7        0.997       7.008      S
     10.431        0.00651469         2   ->     7        1.000      10.395      S
     15.233        0.24378137         6   ->     8        1.000      14.864      S
     16.367        0.00876063         1   ->     7        1.000      16.340      S
     16.664        0.11816630         6   ->     9        0.999      16.290      S
