
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      2.855       0.0146160        6   ->     7  
       2      5.722       0.1157833        5   ->     7  
       3      7.012       0.0257317        4   ->     7  
       4      7.802       0.0545398        3   ->     7  
       5     10.632       0.0082985        2   ->     7  
       6     13.664       0.2785470        6   ->     8  
       7     16.496       0.2081068        6   ->     9  
       8     16.531       0.0527454        5   ->     8  
       9     17.133       0.0105191        1   ->     7  
      10     17.821       0.2731889        4   ->     8  
      11     18.539       0.0527059        6   ->    10  
      12     18.611       0.0194495        3   ->     8  
      13     19.284       0.0405404        6   ->    11  
      14     19.363       0.1914509        5   ->     9  
      15     20.654       0.2387608        4   ->     9  
      16     21.406       0.0644141        5   ->    10  
      17     21.441       0.0856228        2   ->     8  
      18     21.443       0.0160389        3   ->     9  
      19     22.151       0.0116028        5   ->    11  
      20     22.696       0.0533346        4   ->    10  
      21     23.442       0.0121922        4   ->    11  
      22     23.486       0.0757285        3   ->    10  
      23     24.231       0.4916880        3   ->    11  
      24     24.273       0.1198941        2   ->     9  
      25     26.316       0.3251436        2   ->    10  
      26     27.061       0.0717390        2   ->    11  
      27     27.942       0.1305276        1   ->     8  
      28     29.900       0.0190173        6   ->    12  
      29     30.774       0.0813052        1   ->     9  
      30     32.767       0.0327507        5   ->    12  
      31     32.817       0.1247625        1   ->    10  
      32     33.562       0.2547456        1   ->    11  
      33     34.058       0.6345704        4   ->    12  
      34     34.848       0.0428847        3   ->    12  
      35     37.677       0.3549323        2   ->    12  
      36     44.178       1.2911604        1   ->    12  

