
  Energy       1     2.8831291131E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99495948     2.06274342
    4   ->     7     0.07545057     4.44063307
    4   ->     8     0.05546920    10.33907357
    5   ->     7     0.03240719     4.12158028
    6   ->     8     0.01481673     7.96118391
    1   ->     8     0.00361260    19.80002467
    2   ->     8     0.00150621    15.68679913
    3   ->     7     0.00086798     5.49127807
    5   ->     8     0.00031164    10.02002077
    3   ->    11     0.00020112    21.40470675
    3   ->    10     0.00010312    20.11078110
    6   ->     9     0.00008633    16.19031092
    1   ->     7     0.00008531    13.90158418
    2   ->     7     0.00007676     9.78835864
    3   ->     8     0.00006871    11.38971856
    1   ->    12     0.00006549    34.21518817
    5   ->    11     0.00004049    20.03500896
    6   ->    12     0.00003570    22.37634741
    5   ->     9     0.00003460    18.24914778
    1   ->    10     0.00002313    28.52108721
    2   ->    11     0.00001937    25.70178732
    5   ->    10     0.00001177    18.74108331
    1   ->     9     0.00001164    28.02915168
    6   ->    10     0.00000955    16.68224645
    2   ->     9     0.00000872    23.91592614
    2   ->    12     0.00000552    30.10196262
    3   ->    12     0.00000508    25.80488206
    1   ->    11     0.00000235    29.81501286
    5   ->    12     0.00000214    24.43518427
    4   ->    10     0.00000210    19.06013610
    4   ->    12     0.00000088    24.75423706
    4   ->    11     0.00000073    20.35406176
    4   ->     9     0.00000042    18.56820057
    2   ->    10     0.00000016    24.40786166
    6   ->    11     0.00000013    17.97617210
    3   ->     9     0.00000001    19.61884557

  Energy       2     4.1967257308E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99755698     4.12158028
    4   ->     7     0.06976490     4.44063307
    6   ->     7     0.00283410     2.06274342
    4   ->     8     0.00202609    10.33907357
    6   ->     8     0.00075560     7.96118391
    5   ->     9     0.00036896    18.24914778
    2   ->    11     0.00012892    25.70178732
    1   ->     8     0.00012865    19.80002467
    5   ->    10     0.00012221    18.74108331
    5   ->     8     0.00009316    10.02002077
    4   ->    10     0.00007078    19.06013610
    2   ->     8     0.00006226    15.68679913
    3   ->    10     0.00005675    20.11078110
    3   ->     9     0.00005277    19.61884557
    3   ->    12     0.00004816    25.80488206
    3   ->     7     0.00004234     5.49127807
    2   ->     9     0.00004055    23.91592614
    4   ->    11     0.00003708    20.35406176
    4   ->     9     0.00003375    18.56820057
    5   ->    11     0.00002908    20.03500896
    1   ->    10     0.00001715    28.52108721
    1   ->     9     0.00001608    28.02915168
    5   ->    12     0.00001483    24.43518427
    3   ->     8     0.00001479    11.38971856
    6   ->     9     0.00001410    16.19031092
    6   ->    10     0.00000792    16.68224645
    1   ->    12     0.00000632    34.21518817
    2   ->    12     0.00000501    30.10196262
    6   ->    12     0.00000455    22.37634741
    3   ->    11     0.00000340    21.40470675
    2   ->    10     0.00000325    24.40786166
    2   ->     7     0.00000199     9.78835864
    1   ->     7     0.00000085    13.90158418
    6   ->    11     0.00000062    17.97617210
    4   ->    12     0.00000014    24.75423706
    1   ->    11     0.00000002    29.81501286

  Energy       3     4.6507982146E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99814471     4.44063307
    5   ->     7     0.05105832     4.12158028
    4   ->     8     0.02576370    10.33907357
    6   ->     7     0.01868424     2.06274342
    6   ->     8     0.00895506     7.96118391
    3   ->     7     0.00224071     5.49127807
    1   ->     8     0.00132853    19.80002467
    2   ->     8     0.00054780    15.68679913
    5   ->     8     0.00018048    10.02002077
    5   ->     9     0.00005738    18.24914778
    6   ->     9     0.00004819    16.19031092
    3   ->     8     0.00003641    11.38971856
    5   ->    11     0.00002935    20.03500896
    4   ->     9     0.00002142    18.56820057
    1   ->     7     0.00001998    13.90158418
    2   ->     7     0.00001980     9.78835864
    3   ->    11     0.00001479    21.40470675
    2   ->     9     0.00001143    23.91592614
    1   ->    12     0.00001109    34.21518817
    6   ->    12     0.00001070    22.37634741
    3   ->    12     0.00000980    25.80488206
    2   ->    10     0.00000968    24.40786166
    5   ->    10     0.00000735    18.74108331
    3   ->     9     0.00000441    19.61884557
    4   ->    12     0.00000317    24.75423706
    4   ->    11     0.00000193    20.35406176
    3   ->    10     0.00000120    20.11078110
    5   ->    12     0.00000112    24.43518427
    1   ->    10     0.00000103    28.52108721
    2   ->    12     0.00000089    30.10196262
    6   ->    11     0.00000088    17.97617210
    1   ->     9     0.00000058    28.02915168
    6   ->    10     0.00000051    16.68224645
    1   ->    11     0.00000025    29.81501286
    4   ->    10     0.00000002    19.06013610
    2   ->    11     0.00000000    25.70178732

  Energy       4     5.5181022989E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99999932     5.49127807
    4   ->     7     0.00084244     4.44063307
    4   ->     8     0.00070287    10.33907357
    6   ->     8     0.00030390     7.96118391
    6   ->     7     0.00019158     2.06274342
    5   ->     7     0.00009663     4.12158028
    5   ->    10     0.00007267    18.74108331
    3   ->    12     0.00005864    25.80488206
    3   ->     9     0.00003521    19.61884557
    1   ->     8     0.00003228    19.80002467
    4   ->    11     0.00002926    20.35406176
    2   ->     9     0.00002856    23.91592614
    5   ->     9     0.00002535    18.24914778
    1   ->    10     0.00002250    28.52108721
    1   ->    11     0.00001936    29.81501286
    3   ->    11     0.00001542    21.40470675
    2   ->    10     0.00001485    24.40786166
    5   ->    12     0.00001360    24.43518427
    2   ->     8     0.00001289    15.68679913
    3   ->    10     0.00001161    20.11078110
    4   ->    10     0.00001108    19.06013610
    2   ->     7     0.00000952     9.78835864
    5   ->    11     0.00000607    20.03500896
    1   ->     9     0.00000354    28.02915168
    6   ->     9     0.00000212    16.19031092
    6   ->    10     0.00000165    16.68224645
    6   ->    11     0.00000164    17.97617210
    4   ->     9     0.00000132    18.56820057
    2   ->    11     0.00000084    25.70178732
    6   ->    12     0.00000082    22.37634741
    1   ->    12     0.00000053    34.21518817
    1   ->     7     0.00000010    13.90158418
    4   ->    12     0.00000003    24.75423706
    5   ->     8     0.00000001    10.02002077
    2   ->    12     0.00000001    30.10196262
    3   ->     8     0.00000000    11.38971856

  Energy       5     8.1244377772E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99880978     7.96118391
    4   ->     8     0.04875565    10.33907357
    1   ->     8     0.00076332    19.80002467
    4   ->     7     0.00069636     4.44063307
    6   ->     7     0.00064967     2.06274342
    5   ->     8     0.00045408    10.02002077
    2   ->     8     0.00040129    15.68679913
    5   ->     7     0.00019133     4.12158028
    2   ->     7     0.00008431     9.78835864
    3   ->     8     0.00004733    11.38971856
    3   ->     7     0.00004590     5.49127807
    3   ->    11     0.00003827    21.40470675
    6   ->     9     0.00002755    16.19031092
    1   ->     7     0.00002570    13.90158418
    1   ->    12     0.00001474    34.21518817
    6   ->    12     0.00000912    22.37634741
    3   ->    10     0.00000872    20.11078110
    3   ->    12     0.00000683    25.80488206
    5   ->     9     0.00000528    18.24914778
    3   ->     9     0.00000454    19.61884557
    5   ->    11     0.00000413    20.03500896
    4   ->     9     0.00000351    18.56820057
    2   ->    12     0.00000242    30.10196262
    5   ->    10     0.00000132    18.74108331
    4   ->    10     0.00000113    19.06013610
    1   ->    10     0.00000107    28.52108721
    4   ->    11     0.00000078    20.35406176
    6   ->    10     0.00000048    16.68224645
    1   ->    11     0.00000038    29.81501286
    2   ->    11     0.00000034    25.70178732
    2   ->     9     0.00000031    23.91592614
    5   ->    12     0.00000016    24.43518427
    1   ->     9     0.00000012    28.02915168
    2   ->    10     0.00000007    24.40786166
    6   ->    11     0.00000001    17.97617210
    4   ->    12     0.00000000    24.75423706

  Energy       6     9.8074245404E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999982     9.78835864
    4   ->     8     0.00054602    10.33907357
    5   ->    11     0.00015524    20.03500896
    5   ->     8     0.00010777    10.02002077
    3   ->     9     0.00007541    19.61884557
    5   ->     9     0.00007193    18.24914778
    2   ->     9     0.00006271    23.91592614
    3   ->    10     0.00006220    20.11078110
    4   ->    10     0.00004539    19.06013610
    2   ->    10     0.00002169    24.40786166
    4   ->     9     0.00001874    18.56820057
    1   ->    12     0.00001238    34.21518817
    2   ->     8     0.00001095    15.68679913
    6   ->     8     0.00001021     7.96118391
    4   ->    12     0.00000997    24.75423706
    1   ->    10     0.00000818    28.52108721
    2   ->    11     0.00000805    25.70178732
    2   ->    12     0.00000608    30.10196262
    6   ->     9     0.00000389    16.19031092
    6   ->    12     0.00000300    22.37634741
    4   ->    11     0.00000281    20.35406176
    1   ->     8     0.00000280    19.80002467
    3   ->     8     0.00000280    11.38971856
    5   ->    10     0.00000209    18.74108331
    3   ->     7     0.00000178     5.49127807
    1   ->     9     0.00000150    28.02915168
    1   ->    11     0.00000116    29.81501286
    5   ->    12     0.00000095    24.43518427
    6   ->     7     0.00000075     2.06274342
    1   ->     7     0.00000072    13.90158418
    6   ->    11     0.00000065    17.97617210
    3   ->    12     0.00000056    25.80488206
    6   ->    10     0.00000025    16.68224645
