# MULLIKEN CHARGES of excited state S 2
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.14312257
    2      -0.07541940
    3       0.17322597
    4       0.26643135
    5       0.25657491
    6       0.23606461
