# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.05478640
    2      -0.08476626
    3       0.26548164
    4       0.28840623
    5       0.29450578
    6       0.29115901
