# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.02774238
    2      -0.10075002
    3       0.27102459
    4       0.28710535
    5       0.29765183
    6       0.27271065
