# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.05714880
    2      -0.11544893
    3       0.28544532
    4       0.28780865
    5       0.29676008
    6       0.30258367
