
  Energy       1     4.1697877230E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99828885     4.00278367
    5   ->     7     0.05846831     5.26437099
    6   ->     9     0.00059465    17.51394963
    4   ->     8     0.00040567    16.68538190
    3   ->     7     0.00025736     7.91154912
    5   ->     9     0.00024431    18.77553695
    4   ->    12     0.00023705    27.72689018
    2   ->     8     0.00021383    20.60667512
    1   ->    12     0.00019551    37.89457180
    4   ->    11     0.00011504    22.45284482
    5   ->     8     0.00010983    15.12999595
    3   ->     9     0.00007205    21.42271507
    2   ->    11     0.00005259    26.37413803
    2   ->    12     0.00004597    31.64818339
    2   ->     7     0.00003840    10.74105015
    4   ->     7     0.00003347     6.81975694
    3   ->    10     0.00002943    23.02453070
    4   ->    10     0.00002876    21.93273853
    1   ->    11     0.00002559    32.62052644
    6   ->    10     0.00002535    19.11576526
    2   ->    10     0.00001892    25.85403174
    2   ->     9     0.00001493    24.25221611
    5   ->    11     0.00001304    20.89745886
    1   ->     8     0.00001209    26.85306353
    3   ->     8     0.00001045    17.77717408
    6   ->    11     0.00000733    19.63587154
    1   ->     9     0.00000457    30.49860452
    5   ->    12     0.00000437    26.17150423
    4   ->     9     0.00000300    20.33092290
    5   ->    10     0.00000208    20.37735258
    1   ->     7     0.00000191    16.98743857
    1   ->    10     0.00000107    32.10042015
    3   ->    12     0.00000106    28.81868235
    6   ->     8     0.00000039    13.86840863
    6   ->    12     0.00000032    24.90991691
    3   ->    11     0.00000009    23.54463699

  Energy       2     6.6280296605E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99444847     5.26437099
    4   ->     7     0.09592871     6.81975694
    6   ->     7     0.03337051     4.00278367
    3   ->     7     0.02450110     7.91154912
    4   ->    12     0.00873710    27.72689018
    1   ->    12     0.00605640    37.89457180
    6   ->     8     0.00462578    13.86840863
    4   ->    11     0.00373842    22.45284482
    2   ->    12     0.00176877    31.64818339
    1   ->    11     0.00123609    32.62052644
    2   ->    11     0.00110175    26.37413803
    3   ->    10     0.00105752    23.02453070
    4   ->     9     0.00060953    20.33092290
    3   ->     8     0.00043326    17.77717408
    5   ->     9     0.00023854    18.77553695
    6   ->     9     0.00008599    17.51394963
    5   ->    12     0.00008327    26.17150423
    6   ->    10     0.00007367    19.11576526
    6   ->    11     0.00007312    19.63587154
    5   ->     8     0.00006551    15.12999595
    5   ->    11     0.00005060    20.89745886
    2   ->     7     0.00004527    10.74105015
    3   ->     9     0.00004119    21.42271507
    2   ->     8     0.00003828    20.60667512
    3   ->    12     0.00003072    28.81868235
    1   ->     7     0.00002194    16.98743857
    1   ->     9     0.00001359    30.49860452
    4   ->    10     0.00000820    21.93273853
    2   ->    10     0.00000803    25.85403174
    1   ->     8     0.00000637    26.85306353
    3   ->    11     0.00000557    23.54463699
    5   ->    10     0.00000386    20.37735258
    2   ->     9     0.00000322    24.25221611
    6   ->    12     0.00000237    24.90991691
    4   ->     8     0.00000229    16.68538190
    1   ->    10     0.00000003    32.10042015

  Energy       3     6.8703883858E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99872196     6.81975694
    5   ->     7     0.05047220     5.26437099
    6   ->     8     0.00168430    13.86840863
    6   ->     7     0.00141873     4.00278367
    3   ->     7     0.00111210     7.91154912
    4   ->    12     0.00051724    27.72689018
    1   ->    12     0.00048549    37.89457180
    4   ->    11     0.00046581    22.45284482
    4   ->     9     0.00032545    20.33092290
    3   ->    10     0.00014769    23.02453070
    2   ->     9     0.00014258    24.25221611
    2   ->    11     0.00012649    26.37413803
    6   ->     9     0.00012090    17.51394963
    2   ->    12     0.00009384    31.64818339
    5   ->     8     0.00008348    15.12999595
    4   ->     8     0.00006270    16.68538190
    3   ->    11     0.00002949    23.54463699
    2   ->     8     0.00002855    20.60667512
    1   ->    11     0.00002672    32.62052644
    6   ->    10     0.00002089    19.11576526
    2   ->     7     0.00002046    10.74105015
    3   ->     8     0.00001588    17.77717408
    4   ->    10     0.00001571    21.93273853
    3   ->     9     0.00001381    21.42271507
    5   ->     9     0.00001100    18.77553695
    5   ->    11     0.00001027    20.89745886
    3   ->    12     0.00000999    28.81868235
    5   ->    12     0.00000974    26.17150423
    1   ->     8     0.00000716    26.85306353
    5   ->    10     0.00000490    20.37735258
    2   ->    10     0.00000224    25.85403174
    6   ->    11     0.00000163    19.63587154
    1   ->    10     0.00000156    32.10042015
    1   ->     7     0.00000101    16.98743857
    1   ->     9     0.00000014    30.49860452
    6   ->    12     0.00000005    24.90991691

  Energy       4     7.9710625477E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99995620     7.91154912
    5   ->     7     0.00931292     5.26437099
    6   ->     7     0.00065566     4.00278367
    4   ->    12     0.00049982    27.72689018
    1   ->    12     0.00024696    37.89457180
    6   ->     8     0.00022121    13.86840863
    1   ->    11     0.00013311    32.62052644
    2   ->    12     0.00011993    31.64818339
    4   ->     8     0.00011191    16.68538190
    5   ->     9     0.00010132    18.77553695
    4   ->    11     0.00009540    22.45284482
    6   ->     9     0.00009011    17.51394963
    3   ->    11     0.00008077    23.54463699
    3   ->     8     0.00006884    17.77717408
    4   ->     9     0.00003842    20.33092290
    2   ->    10     0.00002926    25.85403174
    6   ->    11     0.00002066    19.63587154
    3   ->    10     0.00001538    23.02453070
    5   ->     8     0.00001441    15.12999595
    2   ->    11     0.00001210    26.37413803
    2   ->     9     0.00001173    24.25221611
    1   ->     8     0.00000993    26.85306353
    1   ->     7     0.00000837    16.98743857
    1   ->    10     0.00000738    32.10042015
    3   ->    12     0.00000599    28.81868235
    6   ->    12     0.00000248    24.90991691
    4   ->     7     0.00000220     6.81975694
    5   ->    10     0.00000212    20.37735258
    2   ->     8     0.00000207    20.60667512
    2   ->     7     0.00000138    10.74105015
    5   ->    12     0.00000115    26.17150423
    1   ->     9     0.00000088    30.49860452
    5   ->    11     0.00000041    20.89745886
    6   ->    10     0.00000036    19.11576526
    4   ->    10     0.00000029    21.93273853
    3   ->     9     0.00000004    21.42271507

  Energy       5     1.0763789215E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999957    10.74105015
    6   ->     8     0.00088338    13.86840863
    5   ->     8     0.00022149    15.12999595
    4   ->     9     0.00012465    20.33092290
    2   ->     9     0.00004127    24.25221611
    6   ->     9     0.00003111    17.51394963
    2   ->     8     0.00002804    20.60667512
    5   ->     9     0.00002746    18.77553695
    3   ->    11     0.00002122    23.54463699
    4   ->     8     0.00002046    16.68538190
    2   ->    11     0.00001594    26.37413803
    3   ->     8     0.00001359    17.77717408
    6   ->    10     0.00001282    19.11576526
    3   ->    10     0.00001082    23.02453070
    3   ->     9     0.00000952    21.42271507
    4   ->     7     0.00000927     6.81975694
    1   ->     9     0.00000915    30.49860452
    2   ->    10     0.00000785    25.85403174
    6   ->     7     0.00000702     4.00278367
    5   ->     7     0.00000681     5.26437099
    1   ->    12     0.00000650    37.89457180
    6   ->    11     0.00000645    19.63587154
    5   ->    11     0.00000575    20.89745886
    4   ->    11     0.00000511    22.45284482
    4   ->    12     0.00000392    27.72689018
    3   ->    12     0.00000364    28.81868235
    1   ->    10     0.00000131    32.10042015
    5   ->    12     0.00000069    26.17150423
    6   ->    12     0.00000046    24.90991691
    1   ->    11     0.00000034    32.62052644
    3   ->     7     0.00000024     7.91154912
    5   ->    10     0.00000024    20.37735258
    1   ->     7     0.00000018    16.98743857
    1   ->     8     0.00000009    26.85306353
    2   ->    12     0.00000001    31.64818339
    4   ->    10     0.00000000    21.93273853

  Energy       6     1.4450256559E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99330275    13.86840863
    5   ->     8     0.11513015    15.12999595
    4   ->     9     0.00893925    20.33092290
    2   ->     9     0.00280957    24.25221611
    6   ->    10     0.00152386    19.11576526
    4   ->    11     0.00118969    22.45284482
    4   ->    12     0.00098893    27.72689018
    4   ->    10     0.00078471    21.93273853
    5   ->     7     0.00068880     5.26437099
    3   ->     8     0.00067760    17.77717408
    1   ->    12     0.00053888    37.89457180
    2   ->     7     0.00034848    10.74105015
    2   ->    12     0.00027451    31.64818339
    5   ->    10     0.00018385    20.37735258
    5   ->     9     0.00015260    18.77553695
    2   ->    10     0.00013779    25.85403174
    1   ->    11     0.00013758    32.62052644
    4   ->     8     0.00010107    16.68538190
    1   ->     9     0.00009036    30.49860452
    4   ->     7     0.00008841     6.81975694
    1   ->     7     0.00005728    16.98743857
    1   ->    10     0.00005084    32.10042015
    3   ->    10     0.00004061    23.02453070
    3   ->    11     0.00003744    23.54463699
    6   ->     7     0.00003365     4.00278367
    3   ->     9     0.00003116    21.42271507
    3   ->     7     0.00002144     7.91154912
    3   ->    12     0.00001551    28.81868235
    1   ->     8     0.00001405    26.85306353
    6   ->    11     0.00001338    19.63587154
    5   ->    12     0.00001277    26.17150423
    6   ->    12     0.00000628    24.90991691
    6   ->     9     0.00000557    17.51394963
