# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.06964248
    2      -0.13180233
    3       0.30404917
    4       0.28740310
    5       0.29677889
    6       0.31321366
