# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.05633189
    2      -0.12599029
    3       0.30753024
    4       0.29110373
    5       0.28203836
    6       0.30164985
