# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.05612642
    2      -0.10431764
    3       0.22025118
    4       0.30544986
    5       0.27581720
    6       0.24667299
