# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.05674789
    2      -0.10766064
    3       0.22318650
    4       0.30279211
    5       0.27657167
    6       0.24836247
