# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.24424230
    2      -0.09815314
    3       0.17692654
    4       0.24561231
    5       0.24872330
    6       0.18264869
