# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.02077189
    2      -0.10152452
    3       0.25611104
    4       0.28603055
    5       0.29863759
    6       0.28151723
