          36           8
     1   S    9.7927904930E-02
 -8.4835785943E-01  2.2560441317E-01  1.9819685425E-01  3.6830495482E-02 -7.4389460597E-02  7.6059635525E-03
  1.1642608178E-02  1.3401085505E-01 -1.2630908413E-02 -5.9269573797E-03  1.0092950783E-02  2.3744497010E-02
  2.9597942803E-03  4.2316902302E-04  1.8134271174E-03 -3.1253501160E-03  1.2820751928E-02 -4.5369131501E-03
 -4.6321858257E-03  4.9464194561E-03  1.7487135718E-03 -2.5679942884E-03 -1.4315422257E-02 -4.1202209024E-02
  5.3815138157E-03 -5.0571501533E-03 -2.5443818253E-03  4.1612349271E-03 -6.3256274666E-03 -3.4337192092E-03
  1.4816864091E-03  9.4314721509E-03  2.2737868714E-03 -2.7934113907E-03  5.8000431685E-04  7.5277152761E-03
     2   S    1.5240912162E-01
 -7.3556425758E-02 -8.8669600728E-01  4.1905199239E-01  2.0908978040E-02 -3.6533949189E-02  3.5604926875E-03
  7.0540985445E-03  5.5305770898E-02 -8.5246075942E-03 -1.1164175891E-03  2.2434868820E-03  1.2250435152E-02
  8.8644763582E-03  2.8013591088E-03 -5.5615597410E-04 -1.5594279751E-02 -2.1141386771E-02 -5.1539855948E-05
  3.8880638256E-03 -1.3255516644E-04 -4.6670727391E-03  1.2396227362E-02 -9.7429961595E-04 -1.9010328651E-02
  4.3917606205E-03  7.2009471116E-03 -1.0944092741E-04 -3.7831982942E-03  1.1897462341E-02 -1.2607333208E-03
 -6.4104632873E-03 -4.2915682279E-03 -3.9584788253E-04 -2.3041279060E-04  2.7747700938E-03  3.5097211140E-03
     3   S    1.7360588409E-01
 -1.3203721364E-01 -3.3863667569E-01 -8.6266336743E-01  1.1712047681E-01 -9.1064223019E-02  6.0398688186E-03
  1.1543892344E-02  1.4809763283E-01 -1.5617429163E-02 -3.9565842191E-03  1.1110123766E-02  2.4793266401E-02
  7.7296854894E-03  3.8742057951E-03 -7.2440858854E-03 -9.0028597608E-03 -1.9387121906E-03 -7.5868965494E-03
 -6.6564620306E-03  4.0708726477E-03  2.0785512032E-03  5.0295270009E-03 -6.1359122401E-03 -4.3175138597E-02
  6.2741629176E-03 -2.1147888424E-03  4.4951082933E-03 -4.3123287132E-04  1.6412066955E-03 -4.4786276526E-03
 -2.7660426710E-03  4.1550829386E-03 -2.9399887677E-04 -8.1815985434E-04  1.2823409228E-03  6.1416804977E-03
     4   S    2.0048162607E-01
