# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.15237092
    2      -0.07850830
    3       0.22878116
    4       0.25824111
    5       0.26741140
    6       0.17170370
