# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.09907172
    2      -0.12560865
    3       0.31719789
    4       0.28956969
    5       0.29470378
    6       0.32320900
