# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.08588016
    2      -0.14892629
    3       0.32571813
    4       0.28709853
    5       0.29514137
    6       0.32684843
