# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.06357079
    2      -0.11864829
    3       0.29454471
    4       0.29337201
    5       0.28877557
    6       0.30552679
