# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.20728284
    2      -0.14485850
    3       0.19765377
    4       0.26565287
    5       0.27346061
    6       0.20080842
