# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.12157658
    2      -0.13064727
    3       0.20308446
    4       0.30431819
    5       0.26949718
    6       0.23217086
