
  Energy       1     2.6755455393E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.98896259     2.02210719
    4   ->     7     0.14354555     4.00673122
    4   ->     8     0.03379722    10.43363529
    6   ->     8     0.01408970     8.44901126
    1   ->     8     0.00246667    20.02380701
    2   ->     8     0.00086839    15.85972275
    2   ->     7     0.00013773     9.43281867
    3   ->    11     0.00013757    21.03651487
    1   ->    12     0.00009128    34.05059251
    6   ->    12     0.00007772    22.47579676
    3   ->    10     0.00007403    20.66722994
    1   ->     7     0.00005786    13.59690293
    6   ->    10     0.00004271    17.53625961
    4   ->    12     0.00000962    24.46042079
    5   ->     9     0.00000905    17.85335018
    2   ->    10     0.00000813    24.94697110
    5   ->    10     0.00000755    19.15879445
    5   ->    11     0.00000749    19.52807938
    3   ->     9     0.00000712    19.36178567
    5   ->     8     0.00000530    10.07154610
    6   ->    11     0.00000524    17.90554454
    2   ->    11     0.00000520    25.31625603
    3   ->     8     0.00000421    11.57998159
    1   ->    10     0.00000383    29.11105536
    2   ->    12     0.00000317    29.88650825
    3   ->    12     0.00000305    25.60676709
    3   ->     7     0.00000285     5.15307752
    1   ->     9     0.00000072    27.80561109
    2   ->     9     0.00000069    23.64152683
    5   ->    12     0.00000065    24.09833160
    4   ->    10     0.00000047    19.52088364
    4   ->    11     0.00000015    19.89016857
    4   ->     9     0.00000009    18.21543937
    5   ->     7     0.00000007     3.64464203
    6   ->     9     0.00000003    16.23081534
    1   ->    11     0.00000002    29.48034029

  Energy       2     3.7132614363E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99999977     3.64464203
    5   ->    10     0.00054172    19.15879445
    4   ->     9     0.00021441    18.21543937
    2   ->    11     0.00018609    25.31625603
    5   ->    11     0.00016333    19.52807938
    3   ->    10     0.00013750    20.66722994
    3   ->    11     0.00009412    21.03651487
    2   ->     9     0.00009201    23.64152683
    3   ->     7     0.00008899     5.15307752
    1   ->     9     0.00008415    27.80561109
    5   ->    12     0.00006916    24.09833160
    3   ->    12     0.00006865    25.60676709
    2   ->    10     0.00005370    24.94697110
    4   ->    11     0.00002608    19.89016857
    3   ->     9     0.00002017    19.36178567
    5   ->     9     0.00001935    17.85335018
    3   ->     8     0.00001050    11.57998159
    6   ->    11     0.00000862    17.90554454
    5   ->     8     0.00000776    10.07154610
    6   ->     9     0.00000596    16.23081534
    6   ->    10     0.00000560    17.53625961
    1   ->    10     0.00000528    29.11105536
    2   ->    12     0.00000115    29.88650825
    1   ->    12     0.00000088    34.05059251
    4   ->    10     0.00000039    19.52088364
    4   ->     7     0.00000030     4.00673122
    1   ->    11     0.00000025    29.48034029
    6   ->    12     0.00000021    22.47579676
    4   ->     8     0.00000015    10.43363529
    2   ->     7     0.00000006     9.43281867
    6   ->     7     0.00000006     2.02210719
    4   ->    12     0.00000004    24.46042079
    6   ->     8     0.00000003     8.44901126
    2   ->     8     0.00000002    15.85972275
    1   ->     7     0.00000001    13.59690293
    1   ->     8     0.00000000    20.02380701

  Energy       3     4.3813934869E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99869019     4.00673122
    4   ->     8     0.03515400    10.43363529
    6   ->     7     0.03286550     2.02210719
    6   ->     8     0.01723252     8.44901126
    1   ->     8     0.00211161    20.02380701
    2   ->     8     0.00072110    15.85972275
    5   ->    11     0.00007411    19.52807938
    2   ->     7     0.00005988     9.43281867
    6   ->    12     0.00005208    22.47579676
    5   ->     9     0.00005170    17.85335018
    1   ->    12     0.00004430    34.05059251
    6   ->    10     0.00004150    17.53625961
    4   ->    10     0.00003277    19.52088364
    1   ->     7     0.00003159    13.59690293
    3   ->    11     0.00002800    21.03651487
    3   ->    10     0.00002273    20.66722994
    4   ->    12     0.00002264    24.46042079
    5   ->    10     0.00002115    19.15879445
    3   ->     9     0.00001726    19.36178567
    2   ->    10     0.00001516    24.94697110
    4   ->    11     0.00000929    19.89016857
    6   ->    11     0.00000774    17.90554454
    3   ->     7     0.00000673     5.15307752
    2   ->    11     0.00000655    25.31625603
    5   ->     8     0.00000635    10.07154610
    3   ->     8     0.00000417    11.57998159
    3   ->    12     0.00000209    25.60676709
    2   ->    12     0.00000167    29.88650825
    5   ->    12     0.00000109    24.09833160
    2   ->     9     0.00000081    23.64152683
    1   ->    11     0.00000069    29.48034029
    1   ->     9     0.00000040    27.80561109
    5   ->     7     0.00000036     3.64464203
    6   ->     9     0.00000005    16.23081534
    4   ->     9     0.00000005    18.21543937
    1   ->    10     0.00000004    29.11105536

  Energy       4     5.1830699425E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99999999     5.15307752
    5   ->    10     0.00008555    19.15879445
    3   ->    12     0.00007874    25.60676709
    2   ->     9     0.00006946    23.64152683
    5   ->    11     0.00005630    19.52807938
    5   ->     7     0.00004355     3.64464203
    4   ->    11     0.00004151    19.89016857
    3   ->    10     0.00003026    20.66722994
    1   ->    11     0.00002138    29.48034029
    5   ->    12     0.00001978    24.09833160
    4   ->    10     0.00001822    19.52088364
    1   ->    10     0.00001437    29.11105536
    1   ->     9     0.00001301    27.80561109
    6   ->     9     0.00001220    16.23081534
    5   ->     9     0.00001128    17.85335018
    2   ->    11     0.00000843    25.31625603
    5   ->     8     0.00000810    10.07154610
    6   ->    10     0.00000344    17.53625961
    4   ->     8     0.00000274    10.43363529
    6   ->    11     0.00000234    17.90554454
    4   ->     7     0.00000227     4.00673122
    6   ->     8     0.00000153     8.44901126
    3   ->    11     0.00000130    21.03651487
    6   ->     7     0.00000073     2.02210719
    3   ->     9     0.00000069    19.36178567
    1   ->    12     0.00000059    34.05059251
    3   ->     8     0.00000035    11.57998159
    4   ->     9     0.00000032    18.21543937
    4   ->    12     0.00000025    24.46042079
    1   ->     8     0.00000016    20.02380701
    2   ->     8     0.00000007    15.85972275
    1   ->     7     0.00000005    13.59690293
    6   ->    12     0.00000004    22.47579676
    2   ->    12     0.00000003    29.88650825
    2   ->     7     0.00000003     9.43281867
    2   ->    10     0.00000000    24.94697110

  Energy       5     8.6913266136E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99566807     8.44901126
    4   ->     8     0.09295750    10.43363529
    2   ->     7     0.00117525     9.43281867
    1   ->     8     0.00106749    20.02380701
    4   ->     7     0.00097499     4.00673122
    6   ->     7     0.00053899     2.02210719
    2   ->     8     0.00048136    15.85972275
    1   ->     7     0.00003652    13.59690293
    3   ->    11     0.00003619    21.03651487
    6   ->    12     0.00002702    22.47579676
    1   ->    12     0.00002318    34.05059251
    6   ->    10     0.00002223    17.53625961
    3   ->    10     0.00002139    20.66722994
    5   ->     8     0.00002082    10.07154610
    5   ->    11     0.00001036    19.52807938
    4   ->    12     0.00000655    24.46042079
    3   ->     8     0.00000567    11.57998159
    5   ->    10     0.00000449    19.15879445
    3   ->     9     0.00000335    19.36178567
    6   ->    11     0.00000307    17.90554454
    4   ->    10     0.00000271    19.52088364
    4   ->    11     0.00000088    19.89016857
    2   ->    12     0.00000068    29.88650825
    3   ->    12     0.00000066    25.60676709
    1   ->    10     0.00000060    29.11105536
    5   ->     9     0.00000046    17.85335018
    1   ->     9     0.00000027    27.80561109
    5   ->    12     0.00000019    24.09833160
    3   ->     7     0.00000015     5.15307752
    2   ->    11     0.00000009    25.31625603
    1   ->    11     0.00000007    29.48034029
    2   ->    10     0.00000006    24.94697110
    2   ->     9     0.00000004    23.64152683
    6   ->     9     0.00000000    16.23081534
    4   ->     9     0.00000000    18.21543937
    5   ->     7     0.00000000     3.64464203

  Energy       6     9.4686965358E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999880     9.43281867
    4   ->     8     0.00143248    10.43363529
    6   ->     8     0.00044554     8.44901126
    3   ->     9     0.00025094    19.36178567
    5   ->    11     0.00024363    19.52807938
    2   ->    10     0.00011385    24.94697110
    5   ->     9     0.00008909    17.85335018
    5   ->    10     0.00008006    19.15879445
    4   ->    10     0.00006733    19.52088364
    4   ->    11     0.00004226    19.89016857
    2   ->    11     0.00003924    25.31625603
    1   ->    12     0.00002035    34.05059251
    2   ->    12     0.00001663    29.88650825
    1   ->     8     0.00001614    20.02380701
    4   ->    12     0.00001496    24.46042079
    2   ->     8     0.00001016    15.85972275
    4   ->     9     0.00000884    18.21543937
    1   ->    10     0.00000784    29.11105536
    1   ->    11     0.00000763    29.48034029
    6   ->    12     0.00000654    22.47579676
    3   ->    10     0.00000400    20.66722994
    6   ->     7     0.00000394     2.02210719
    3   ->    11     0.00000366    21.03651487
    2   ->     9     0.00000337    23.64152683
    1   ->     9     0.00000148    27.80561109
    5   ->    12     0.00000147    24.09833160
    4   ->     7     0.00000144     4.00673122
    3   ->    12     0.00000084    25.60676709
    5   ->     8     0.00000041    10.07154610
    6   ->    10     0.00000028    17.53625961
    6   ->     9     0.00000027    16.23081534
    1   ->     7     0.00000020    13.59690293
    3   ->     8     0.00000011    11.57998159
