
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      2.000       0.0607060        6   ->     7  
       2      4.665       0.0341869        5   ->     7  
       3      5.211       0.0078119        4   ->     7  
       4      6.042       0.0185416        3   ->     7  
       5     10.014       0.0010450        2   ->     7  
       6     10.350       0.0063435        6   ->     8  
       7     13.015       0.0190879        5   ->     8  
       8     13.561       0.6481269        4   ->     8  
       9     14.393       0.0064346        3   ->     8  
      10     14.651       0.0035328        1   ->     7  
      11     15.901       0.0580714        6   ->     9  
      12     16.448       0.0571812        6   ->    10  
      13     17.539       0.0100398        6   ->    11  
      14     18.364       0.0535690        2   ->     8  
      15     18.566       0.4709840        5   ->     9  
      16     19.112       0.0770171        4   ->     9  
      17     19.113       0.2119122        5   ->    10  
      18     19.660       0.1726375        4   ->    10  
      19     19.943       0.0380917        3   ->     9  
      20     20.145       0.0115707        6   ->    12  
      21     20.204       0.0495739        5   ->    11  
      22     20.491       0.0671953        3   ->    10  
      23     20.751       0.0666254        4   ->    11  
      24     21.582       0.1656558        3   ->    11  
      25     22.810       0.0299518        5   ->    12  
      26     23.001       0.3749252        1   ->     8  
      27     23.357       0.0441601        4   ->    12  
      28     23.915       0.1488628        2   ->     9  
      29     24.188       0.4770303        3   ->    12  
      30     24.463       0.1483005        2   ->    10  
      31     25.554       0.3316226        2   ->    11  
      32     28.160       0.1441725        2   ->    12  
      33     28.552       0.0863940        1   ->     9  
      34     29.100       0.2151729        1   ->    10  
      35     30.191       0.1265211        1   ->    11  
      36     32.797       0.1630343        1   ->    12  

