# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.01706524
    2      -0.10266354
    3       0.25970988
    4       0.29635819
    5       0.29035049
    6       0.27331022
