# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.10517960
    2      -0.12763584
    3       0.20631160
    4       0.30798596
    5       0.27266629
    6       0.23549240
