# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.11520960
    2      -0.15470799
    3       0.22186839
    4       0.29094974
    5       0.30668553
    6       0.21999473
