
  Energy       1     2.3283705399E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99938740     1.88278194
    5   ->     7     0.03273365     5.18715263
    3   ->     7     0.01204017     6.49701512
    4   ->    11     0.00169843    23.05391313
    4   ->    12     0.00131016    24.46812024
    1   ->    12     0.00108288    34.08090530
    4   ->     7     0.00096208     6.08242541
    6   ->     8     0.00080787    15.49609496
    4   ->     9     0.00057479    20.17128506
    1   ->    11     0.00057014    32.66669819
    2   ->    11     0.00032749    27.06611287
    3   ->    10     0.00027916    21.77277653
    4   ->     8     0.00023803    19.69573844
    1   ->     9     0.00020773    29.78407011
    4   ->    10     0.00017622    21.35818683
    6   ->     9     0.00010899    15.97164158
    2   ->    12     0.00008551    28.48031998
    3   ->    11     0.00007041    23.46850283
    2   ->     9     0.00005617    24.18348479
    5   ->     9     0.00005275    19.27601227
    1   ->     8     0.00005180    29.30852350
    5   ->     8     0.00005022    18.80046566
    6   ->    10     0.00004385    17.15854336
    2   ->    10     0.00003761    25.37038657
    1   ->    10     0.00003437    30.97097189
    5   ->    12     0.00003035    23.57284746
    6   ->    12     0.00002643    20.26847677
    3   ->     8     0.00001379    20.11032814
    3   ->    12     0.00001051    24.88270995
    2   ->     8     0.00001043    23.70793818
    5   ->    10     0.00000982    20.46291405
    3   ->     9     0.00000524    20.58587476
    5   ->    11     0.00000424    22.15864035
    6   ->    11     0.00000242    18.85426966
    1   ->     7     0.00000078    15.69521047
    2   ->     7     0.00000011    10.09462515

  Energy       2     5.5027224175E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99713874     5.18715263
    3   ->     7     0.07401957     6.49701512
    4   ->     7     0.01484943     6.08242541
    6   ->     7     0.00304462     1.88278194
    6   ->     8     0.00128353    15.49609496
    4   ->    11     0.00111290    23.05391313
    4   ->     9     0.00102198    20.17128506
    4   ->    12     0.00084689    24.46812024
    1   ->    12     0.00076203    34.08090530
    1   ->    11     0.00042967    32.66669819
    2   ->    11     0.00025848    27.06611287
    4   ->     8     0.00025299    19.69573844
    6   ->     9     0.00018872    15.97164158
    3   ->    10     0.00015863    21.77277653
    4   ->    10     0.00012584    21.35818683
    6   ->    10     0.00011283    17.15854336
    2   ->    12     0.00009894    28.48031998
    1   ->     9     0.00008496    29.78407011
    5   ->     8     0.00004639    18.80046566
    2   ->    10     0.00004092    25.37038657
    3   ->    11     0.00003113    23.46850283
    3   ->     8     0.00002670    20.11032814
    1   ->     8     0.00002524    29.30852350
    1   ->    10     0.00002253    30.97097189
    6   ->    12     0.00002098    20.26847677
    3   ->     9     0.00001717    20.58587476
    5   ->    12     0.00001648    23.57284746
    2   ->     9     0.00001517    24.18348479
    5   ->    10     0.00001481    20.46291405
    3   ->    12     0.00001263    24.88270995
    5   ->    11     0.00001013    22.15864035
    5   ->     9     0.00000481    19.27601227
    1   ->     7     0.00000092    15.69521047
    2   ->     7     0.00000071    10.09462515
    2   ->     8     0.00000044    23.70793818
    6   ->    11     0.00000016    18.85426966

  Energy       3     6.1238330893E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99967699     6.08242541
    3   ->     7     0.02498941     6.49701512
    5   ->     7     0.00462264     5.18715263
    6   ->     9     0.00013748    15.97164158
    5   ->     9     0.00011060    19.27601227
    4   ->     9     0.00009882    20.17128506
    6   ->     7     0.00007974     1.88278194
    3   ->    11     0.00007685    23.46850283
    3   ->    12     0.00006648    24.88270995
    4   ->    12     0.00005436    24.46812024
    2   ->    10     0.00005188    25.37038657
    4   ->    11     0.00004942    23.05391313
    4   ->     8     0.00004048    19.69573844
    1   ->     8     0.00003544    29.30852350
    2   ->    11     0.00003502    27.06611287
    1   ->    12     0.00002925    34.08090530
    1   ->    10     0.00002687    30.97097189
    6   ->     8     0.00002084    15.49609496
    1   ->     7     0.00001381    15.69521047
    5   ->    11     0.00001347    22.15864035
    6   ->    11     0.00001194    18.85426966
    2   ->     7     0.00000983    10.09462515
    1   ->    11     0.00000931    32.66669819
    3   ->     9     0.00000736    20.58587476
    5   ->     8     0.00000567    18.80046566
    2   ->     8     0.00000474    23.70793818
    6   ->    12     0.00000400    20.26847677
    2   ->     9     0.00000391    24.18348479
    2   ->    12     0.00000309    28.48031998
    5   ->    10     0.00000219    20.46291405
    3   ->     8     0.00000203    20.11032814
    3   ->    10     0.00000177    21.77277653
    6   ->    10     0.00000164    17.15854336
    5   ->    12     0.00000078    23.57284746
    1   ->     9     0.00000058    29.78407011
    4   ->    10     0.00000004    21.35818683

  Energy       4     6.9332590521E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99864304     6.49701512
    5   ->     7     0.04912094     5.18715263
    4   ->     7     0.01648289     6.08242541
    4   ->    12     0.00324240    24.46812024
    6   ->     7     0.00219235     1.88278194
    6   ->     8     0.00211395    15.49609496
    4   ->    11     0.00173321    23.05391313
    1   ->    11     0.00148822    32.66669819
    4   ->     9     0.00110012    20.17128506
    1   ->    12     0.00078955    34.08090530
    2   ->    12     0.00055211    28.48031998
    4   ->     8     0.00028640    19.69573844
    6   ->     9     0.00028097    15.97164158
    1   ->     9     0.00026202    29.78407011
    3   ->     8     0.00020584    20.11032814
    1   ->    10     0.00018753    30.97097189
    2   ->    11     0.00012847    27.06611287
    5   ->    10     0.00011332    20.46291405
    2   ->     9     0.00009999    24.18348479
    1   ->     8     0.00009236    29.30852350
    3   ->    10     0.00006449    21.77277653
    4   ->    10     0.00005632    21.35818683
    5   ->     9     0.00004968    19.27601227
    5   ->    12     0.00004019    23.57284746
    2   ->     7     0.00003824    10.09462515
    6   ->    11     0.00002952    18.85426966
    6   ->    12     0.00002950    20.26847677
    5   ->     8     0.00002558    18.80046566
    2   ->     8     0.00001895    23.70793818
    3   ->    11     0.00001667    23.46850283
    1   ->     7     0.00000358    15.69521047
    5   ->    11     0.00000219    22.15864035
    6   ->    10     0.00000207    17.15854336
    3   ->    12     0.00000079    24.88270995
    3   ->     9     0.00000017    20.58587476
    2   ->    10     0.00000008    25.37038657

  Energy       5     1.0126472064E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999996    10.09462515
    5   ->     9     0.00012892    19.27601227
    4   ->    10     0.00011361    21.35818683
    6   ->     9     0.00010687    15.97164158
    3   ->    12     0.00009901    24.88270995
    3   ->    11     0.00009731    23.46850283
    2   ->     8     0.00009531    23.70793818
    1   ->    10     0.00004827    30.97097189
    3   ->    10     0.00003644    21.77277653
    1   ->     7     0.00002304    15.69521047
    6   ->    12     0.00001963    20.26847677
    5   ->    12     0.00001645    23.57284746
    2   ->    10     0.00001640    25.37038657
    3   ->     9     0.00001541    20.58587476
    2   ->     9     0.00001244    24.18348479
    3   ->     7     0.00001168     6.49701512
    5   ->     8     0.00000806    18.80046566
    1   ->     8     0.00000633    29.30852350
    4   ->     7     0.00000559     6.08242541
    4   ->     9     0.00000437    20.17128506
    6   ->    11     0.00000420    18.85426966
    4   ->    12     0.00000403    24.46812024
    4   ->    11     0.00000390    23.05391313
    6   ->     8     0.00000205    15.49609496
    4   ->     8     0.00000184    19.69573844
    1   ->    11     0.00000146    32.66669819
    2   ->    12     0.00000102    28.48031998
    2   ->    11     0.00000087    27.06611287
    5   ->    11     0.00000065    22.15864035
    5   ->    10     0.00000060    20.46291405
    5   ->     7     0.00000033     5.18715263
    3   ->     8     0.00000030    20.11032814
    1   ->    12     0.00000017    34.08090530
    6   ->    10     0.00000015    17.15854336
    6   ->     7     0.00000006     1.88278194
    1   ->     9     0.00000001    29.78407011

  Energy       6     1.5718783818E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    1   ->     7     0.99903483    15.69521047
    6   ->     8     0.04385713    15.49609496
    6   ->     9     0.00238948    15.97164158
    4   ->     9     0.00029110    20.17128506
    3   ->    11     0.00019343    23.46850283
    5   ->     8     0.00019258    18.80046566
    3   ->    12     0.00017255    24.88270995
    4   ->    10     0.00013294    21.35818683
    3   ->    10     0.00009722    21.77277653
    6   ->    10     0.00008977    17.15854336
    4   ->    12     0.00007645    24.46812024
    2   ->     8     0.00007241    23.70793818
    1   ->    10     0.00007200    30.97097189
    4   ->    11     0.00005621    23.05391313
    6   ->    12     0.00005510    20.26847677
    2   ->    10     0.00005203    25.37038657
    6   ->    11     0.00004922    18.85426966
    1   ->     8     0.00002476    29.30852350
    2   ->    11     0.00002082    27.06611287
    5   ->    11     0.00001818    22.15864035
    2   ->    12     0.00001649    28.48031998
    2   ->     7     0.00001057    10.09462515
    5   ->    12     0.00001033    23.57284746
    1   ->    12     0.00001011    34.08090530
    3   ->     7     0.00000912     6.49701512
    2   ->     9     0.00000785    24.18348479
    1   ->    11     0.00000749    32.66669819
    5   ->     7     0.00000570     5.18715263
    5   ->     9     0.00000340    19.27601227
    4   ->     7     0.00000274     6.08242541
    5   ->    10     0.00000232    20.46291405
    4   ->     8     0.00000088    19.69573844
    3   ->     9     0.00000086    20.58587476
