# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.04518089
    2      -0.10710261
    3       0.27117389
    4       0.28826445
    5       0.29651954
    6       0.29632563
