# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.04443261
    2      -0.10872705
    3       0.27328292
    4       0.28583161
    5       0.29788590
    6       0.29615924
