
  Energy       1     2.6936091617E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99881766     2.23915012
    5   ->     7     0.04772620     5.25531102
    3   ->     7     0.00882044     6.89381534
    4   ->    12     0.00201018    25.80672589
    1   ->    12     0.00147974    35.54994581
    6   ->     8     0.00089113    14.79616326
    4   ->     8     0.00041753    18.91899371
    4   ->    11     0.00034648    23.62680347
    2   ->    12     0.00032389    29.71665003
    4   ->    10     0.00026812    21.74870752
    5   ->     9     0.00025474    19.42587582
    3   ->    10     0.00022756    22.28054229
    2   ->    11     0.00018480    27.53672761
    5   ->     8     0.00012361    17.81232416
    4   ->     9     0.00008629    20.53254537
    1   ->     9     0.00008457    30.27576529
    2   ->     9     0.00005877    24.44246951
    1   ->    11     0.00005659    33.37002338
    3   ->     9     0.00005489    21.06438014
    1   ->    10     0.00005376    31.49192744
    6   ->    12     0.00004252    21.68389544
    3   ->    11     0.00003685    24.15863823
    1   ->     8     0.00003647    28.66221363
    3   ->    12     0.00003447    26.33856065
    2   ->     7     0.00003216    10.27190471
    3   ->     8     0.00001861    19.45082848
    2   ->    10     0.00001269    25.65863166
    1   ->     7     0.00000645    16.10520049
    6   ->    11     0.00000480    19.50397302
    6   ->    10     0.00000114    17.62587707
    5   ->    10     0.00000102    20.64203797
    2   ->     8     0.00000076    22.82891785
    5   ->    12     0.00000035    24.70005633
    5   ->    11     0.00000028    22.52013391
    4   ->     7     0.00000023     6.36198057
    6   ->     9     0.00000015    16.40971492

  Energy       2     5.7610195172E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99606770     5.25531102
    3   ->     7     0.08806419     6.89381534
    6   ->     7     0.00690867     2.23915012
    4   ->     7     0.00506278     6.36198057
    6   ->     8     0.00272352    14.79616326
    4   ->    12     0.00272242    25.80672589
    1   ->    12     0.00192972    35.54994581
    4   ->     9     0.00095973    20.53254537
    4   ->    11     0.00048363    23.62680347
    2   ->    12     0.00047894    29.71665003
    6   ->     9     0.00046147    16.40971492
    4   ->    10     0.00038380    21.74870752
    3   ->    10     0.00025222    22.28054229
    4   ->     8     0.00019601    18.91899371
    2   ->    11     0.00018454    27.53672761
    1   ->     8     0.00009395    28.66221363
    1   ->    11     0.00009056    33.37002338
    1   ->    10     0.00007049    31.49192744
    2   ->     8     0.00006736    22.82891785
    2   ->     9     0.00005753    24.44246951
    6   ->    12     0.00005199    21.68389544
    3   ->    12     0.00005008    26.33856065
    5   ->     9     0.00004771    19.42587582
    3   ->    11     0.00003917    24.15863823
    1   ->     9     0.00003187    30.27576529
    3   ->     8     0.00003168    19.45082848
    3   ->     9     0.00002839    21.06438014
    2   ->    10     0.00001445    25.65863166
    6   ->    11     0.00001317    19.50397302
    2   ->     7     0.00000511    10.27190471
    5   ->     8     0.00000476    17.81232416
    5   ->    12     0.00000207    24.70005633
    1   ->     7     0.00000136    16.10520049
    5   ->    11     0.00000055    22.52013391
    5   ->    10     0.00000018    20.64203797
    6   ->    10     0.00000009    17.62587707

  Energy       3     6.3982908533E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99999617     6.36198057
    5   ->     7     0.00252792     5.25531102
    3   ->     7     0.00106886     6.89381534
    5   ->     9     0.00021808    19.42587582
    6   ->     9     0.00021077    16.40971492
    4   ->     8     0.00009530    18.91899371
    2   ->     9     0.00007657    24.44246951
    3   ->    11     0.00007410    24.15863823
    4   ->     9     0.00006238    20.53254537
    2   ->    10     0.00004556    25.65863166
    6   ->     8     0.00004366    14.79616326
    3   ->    10     0.00003862    22.28054229
    4   ->    10     0.00003629    21.74870752
    1   ->     8     0.00002935    28.66221363
    4   ->    11     0.00002635    23.62680347
    1   ->    12     0.00001849    35.54994581
    3   ->    12     0.00001793    26.33856065
    6   ->     7     0.00001462     2.23915012
    1   ->    10     0.00001369    31.49192744
    4   ->    12     0.00001220    25.80672589
    1   ->     7     0.00001216    16.10520049
    5   ->     8     0.00001170    17.81232416
    2   ->     8     0.00001054    22.82891785
    3   ->     8     0.00000870    19.45082848
    6   ->    11     0.00000633    19.50397302
    2   ->    11     0.00000392    27.53672761
    5   ->    11     0.00000258    22.52013391
    6   ->    12     0.00000086    21.68389544
    2   ->    12     0.00000075    29.71665003
    3   ->     9     0.00000073    21.06438014
    5   ->    10     0.00000037    20.64203797
    1   ->    11     0.00000029    33.37002338
    2   ->     7     0.00000011    10.27190471
    5   ->    12     0.00000010    24.70005633
    1   ->     9     0.00000006    30.27576529
    6   ->    10     0.00000001    17.62587707

  Energy       4     7.2731785698E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99890909     6.89381534
    5   ->     7     0.04637528     5.25531102
    4   ->    12     0.00360255    25.80672589
    6   ->     8     0.00261541    14.79616326
    6   ->     7     0.00247939     2.23915012
    1   ->    12     0.00163014    35.54994581
    2   ->    12     0.00070582    29.71665003
    1   ->    11     0.00051944    33.37002338
    4   ->     9     0.00042877    20.53254537
    4   ->     8     0.00039672    18.91899371
    4   ->     7     0.00026365     6.36198057
    4   ->    10     0.00021788    21.74870752
    3   ->     8     0.00016666    19.45082848
    4   ->    11     0.00011961    23.62680347
    6   ->    10     0.00011266    17.62587707
    6   ->     9     0.00010146    16.40971492
    1   ->     8     0.00009408    28.66221363
    3   ->    12     0.00009383    26.33856065
    1   ->    10     0.00008167    31.49192744
    5   ->     8     0.00008054    17.81232416
    2   ->     7     0.00007731    10.27190471
    1   ->     9     0.00006655    30.27576529
    6   ->    12     0.00005727    21.68389544
    5   ->    10     0.00005715    20.64203797
    5   ->     9     0.00005578    19.42587582
    2   ->    10     0.00003945    25.65863166
    2   ->     8     0.00003668    22.82891785
    2   ->     9     0.00003349    24.44246951
    3   ->    10     0.00002917    22.28054229
    3   ->    11     0.00000483    24.15863823
    5   ->    11     0.00000390    22.52013391
    5   ->    12     0.00000370    24.70005633
    1   ->     7     0.00000079    16.10520049
    3   ->     9     0.00000011    21.06438014
    2   ->    11     0.00000009    27.53672761
    6   ->    11     0.00000000    19.50397302

  Energy       5     1.0309804801E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999993    10.27190471
    5   ->     9     0.00019647    19.42587582
    3   ->    11     0.00019301    24.15863823
    6   ->     9     0.00015935    16.40971492
    2   ->     8     0.00009739    22.82891785
    4   ->     9     0.00008924    20.53254537
    4   ->    10     0.00005919    21.74870752
    2   ->    10     0.00004019    25.65863166
    5   ->     8     0.00003641    17.81232416
    3   ->     7     0.00003192     6.89381534
    6   ->    11     0.00003094    19.50397302
    1   ->    10     0.00002981    31.49192744
    3   ->    12     0.00002319    26.33856065
    2   ->     9     0.00002218    24.44246951
    1   ->     9     0.00001421    30.27576529
    5   ->    11     0.00001369    22.52013391
    1   ->     7     0.00001272    16.10520049
    4   ->     8     0.00001232    18.91899371
    3   ->     9     0.00000984    21.06438014
    1   ->    11     0.00000743    33.37002338
    6   ->     8     0.00000733    14.79616326
    6   ->    12     0.00000704    21.68389544
    1   ->     8     0.00000647    28.66221363
    4   ->    12     0.00000353    25.80672589
    5   ->    12     0.00000305    24.70005633
    2   ->    11     0.00000205    27.53672761
    2   ->    12     0.00000200    29.71665003
    6   ->     7     0.00000187     2.23915012
    3   ->     8     0.00000162    19.45082848
    5   ->    10     0.00000151    20.64203797
    1   ->    12     0.00000150    35.54994581
    3   ->    10     0.00000138    22.28054229
    6   ->    10     0.00000081    17.62587707
    4   ->    11     0.00000001    23.62680347
    4   ->     7     0.00000001     6.36198057
    5   ->     7     0.00000000     5.25531102

  Energy       6     1.5165128842E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99993755    14.79616326
    5   ->     8     0.00834428    17.81232416
    4   ->     9     0.00531553    20.53254537
    4   ->     8     0.00397808    18.91899371
    4   ->    12     0.00189711    25.80672589
    4   ->    10     0.00144623    21.74870752
    6   ->    10     0.00117660    17.62587707
    1   ->    12     0.00110702    35.54994581
    6   ->     9     0.00110406    16.40971492
    2   ->     9     0.00070880    24.44246951
    2   ->    12     0.00060014    29.71665003
    5   ->    10     0.00053055    20.64203797
    3   ->     8     0.00036959    19.45082848
    5   ->     7     0.00035011     5.25531102
    4   ->    11     0.00026106    23.62680347
    6   ->    12     0.00024829    21.68389544
    3   ->     7     0.00024580     6.89381534
    2   ->     8     0.00012507    22.82891785
    1   ->    11     0.00012359    33.37002338
    3   ->     9     0.00012082    21.06438014
    2   ->    10     0.00011758    25.65863166
    6   ->    11     0.00008935    19.50397302
    2   ->    11     0.00007796    27.53672761
    5   ->     9     0.00005011    19.42587582
    6   ->     7     0.00003857     2.23915012
    1   ->     7     0.00003805    16.10520049
    5   ->    12     0.00003129    24.70005633
    3   ->    11     0.00002535    24.15863823
    1   ->    10     0.00002250    31.49192744
    5   ->    11     0.00001920    22.52013391
    3   ->    12     0.00001242    26.33856065
    1   ->     8     0.00001141    28.66221363
    4   ->     7     0.00000284     6.36198057
