# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.05349042
    2      -0.12604227
    3       0.25150241
    4       0.29533141
    5       0.29565551
    6       0.23006252
