# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.14999736
    2      -0.13269997
    3       0.20656561
    4       0.29150537
    5       0.26535297
    6       0.21927866
