
  Energy       1     2.6373640738E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99473566     2.00805618
    4   ->     7     0.08943631     4.18642466
    5   ->     7     0.03808520     3.78581331
    4   ->     8     0.03033412    10.86759309
    6   ->     8     0.01110380     8.68922460
    1   ->     8     0.00243961    20.39586459
    3   ->     7     0.00119277     5.19663409
    2   ->     8     0.00083132    16.17552708
    3   ->    11     0.00022709    20.79655851
    5   ->    10     0.00011573    18.88970500
    2   ->     7     0.00011064     9.49435866
    1   ->    12     0.00008860    33.99432948
    3   ->     8     0.00005917    11.87780252
    6   ->    12     0.00005903    22.28768950
    1   ->     7     0.00005706    13.71469616
    6   ->     9     0.00005643    16.13990509
    1   ->     9     0.00004150    27.84654508
    5   ->    11     0.00003062    19.38573772
    3   ->    10     0.00002692    20.30052579
    2   ->     9     0.00002443    23.62620757
    2   ->    11     0.00002413    25.09428307
    5   ->    12     0.00002149    24.06544663
    6   ->    10     0.00001481    17.11194787
    5   ->     9     0.00001104    17.91766222
    4   ->    12     0.00001015    24.46605798
    2   ->    10     0.00000977    24.59825035
    3   ->    12     0.00000626    25.47626741
    3   ->     9     0.00000420    19.32848301
    1   ->    11     0.00000379    29.31462058
    4   ->    10     0.00000253    19.29031636
    2   ->    12     0.00000231    29.77399197
    4   ->    11     0.00000179    19.78634908
    1   ->    10     0.00000038    28.81858786
    5   ->     8     0.00000028    10.46698174
    4   ->     9     0.00000013    18.31827358
    6   ->    11     0.00000000    17.60798059

  Energy       2     3.8949490139E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99575971     3.78581331
    4   ->     7     0.09190873     4.18642466
    6   ->     7     0.00333979     2.00805618
    4   ->     8     0.00170649    10.86759309
    6   ->     8     0.00086403     8.68922460
    5   ->    10     0.00061701    18.88970500
    4   ->     9     0.00023133    18.31827358
    3   ->    10     0.00020709    20.30052579
    2   ->    11     0.00018843    25.09428307
    1   ->     8     0.00016504    20.39586459
    2   ->     9     0.00009434    23.62620757
    2   ->     8     0.00006849    16.17552708
    3   ->    12     0.00006226    25.47626741
    1   ->     9     0.00005608    27.84654508
    6   ->    10     0.00004744    17.11194787
    5   ->    12     0.00003842    24.06544663
    3   ->     8     0.00002859    11.87780252
    3   ->     7     0.00001948     5.19663409
    4   ->    11     0.00001780    19.78634908
    4   ->    10     0.00001480    19.29031636
    5   ->     8     0.00001325    10.46698174
    6   ->    12     0.00001148    22.28768950
    6   ->    11     0.00000963    17.60798059
    3   ->    11     0.00000862    20.79655851
    2   ->     7     0.00000852     9.49435866
    5   ->    11     0.00000807    19.38573772
    5   ->     9     0.00000557    17.91766222
    1   ->    12     0.00000406    33.99432948
    1   ->    11     0.00000270    29.31462058
    2   ->    12     0.00000241    29.77399197
    3   ->     9     0.00000207    19.32848301
    1   ->     7     0.00000070    13.71469616
    4   ->    12     0.00000068    24.46605798
    1   ->    10     0.00000042    28.81858786
    6   ->     9     0.00000010    16.13990509
    2   ->    10     0.00000001    24.59825035

  Energy       3     4.5282582169E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99698807     4.18642466
    5   ->     7     0.06362365     3.78581331
    4   ->     8     0.03219104    10.86759309
    6   ->     7     0.02542347     2.00805618
    6   ->     8     0.01432633     8.68922460
    3   ->     7     0.00857782     5.19663409
    1   ->     8     0.00219180    20.39586459
    2   ->     8     0.00073050    16.17552708
    3   ->     8     0.00008591    11.87780252
    5   ->     9     0.00007501    17.91766222
    5   ->    11     0.00006988    19.38573772
    6   ->     9     0.00006921    16.13990509
    3   ->    11     0.00005623    20.79655851
    2   ->     7     0.00005474     9.49435866
    6   ->    10     0.00005054    17.11194787
    6   ->    12     0.00004981    22.28768950
    4   ->     9     0.00004175    18.31827358
    1   ->    12     0.00004118    33.99432948
    2   ->    10     0.00002942    24.59825035
    4   ->    10     0.00002877    19.29031636
    1   ->     7     0.00002715    13.71469616
    4   ->    12     0.00002327    24.46605798
    3   ->     9     0.00001727    19.32848301
    3   ->    10     0.00000922    20.30052579
    6   ->    11     0.00000757    17.60798059
    5   ->    10     0.00000534    18.88970500
    3   ->    12     0.00000338    25.47626741
    2   ->    11     0.00000222    25.09428307
    4   ->    11     0.00000204    19.78634908
    1   ->     9     0.00000175    27.84654508
    2   ->    12     0.00000141    29.77399197
    1   ->    10     0.00000123    28.81858786
    5   ->     8     0.00000020    10.46698174
    5   ->    12     0.00000004    24.06544663
    2   ->     9     0.00000002    23.62620757
    1   ->    11     0.00000001    29.31462058

  Energy       4     5.2371869488E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99999280     5.19663409
    4   ->     7     0.00347015     4.18642466
    4   ->     8     0.00126216    10.86759309
    6   ->     8     0.00065078     8.68922460
    6   ->     7     0.00047017     2.00805618
    5   ->     7     0.00026349     3.78581331
    5   ->    10     0.00014704    18.88970500
    1   ->     8     0.00008951    20.39586459
    3   ->    12     0.00008129    25.47626741
    2   ->     9     0.00007327    23.62620757
    4   ->    11     0.00005920    19.78634908
    1   ->    11     0.00003823    29.31462058
    5   ->    12     0.00002116    24.06544663
    2   ->     7     0.00001940     9.49435866
    3   ->    10     0.00001938    20.30052579
    2   ->     8     0.00001834    16.17552708
    3   ->     9     0.00001110    19.32848301
    5   ->     8     0.00000839    10.46698174
    1   ->     9     0.00000800    27.84654508
    3   ->     8     0.00000712    11.87780252
    5   ->    11     0.00000592    19.38573772
    6   ->    11     0.00000561    17.60798059
    6   ->     9     0.00000400    16.13990509
    4   ->    12     0.00000233    24.46605798
    6   ->    12     0.00000214    22.28768950
    1   ->    10     0.00000192    28.81858786
    3   ->    11     0.00000180    20.79655851
    4   ->     9     0.00000177    18.31827358
    2   ->    11     0.00000143    25.09428307
    2   ->    12     0.00000080    29.77399197
    6   ->    10     0.00000067    17.11194787
    2   ->    10     0.00000058    24.59825035
    5   ->     9     0.00000046    17.91766222
    1   ->    12     0.00000000    33.99432948
    4   ->    10     0.00000000    19.29031636
    1   ->     7     0.00000000    13.71469616

  Energy       5     8.9134832365E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99732917     8.68922460
    4   ->     8     0.07300245    10.86759309
    2   ->     7     0.00169805     9.49435866
    1   ->     8     0.00108548    20.39586459
    4   ->     7     0.00077810     4.18642466
    2   ->     8     0.00048723    16.17552708
    6   ->     7     0.00043481     2.00805618
    5   ->     7     0.00019853     3.78581331
    3   ->     8     0.00012085    11.87780252
    3   ->    11     0.00007264    20.79655851
    3   ->     7     0.00004780     5.19663409
    1   ->     7     0.00003574    13.71469616
    6   ->    12     0.00002816    22.28768950
    6   ->     9     0.00002806    16.13990509
    4   ->     9     0.00002766    18.31827358
    1   ->    12     0.00002596    33.99432948
    6   ->    10     0.00002427    17.11194787
    5   ->    11     0.00001010    19.38573772
    5   ->     8     0.00000807    10.46698174
    4   ->    12     0.00000505    24.46605798
    3   ->     9     0.00000389    19.32848301
    3   ->    12     0.00000232    25.47626741
    3   ->    10     0.00000228    20.30052579
    6   ->    11     0.00000210    17.60798059
    2   ->    11     0.00000172    25.09428307
    5   ->    10     0.00000136    18.88970500
    2   ->    12     0.00000129    29.77399197
    1   ->     9     0.00000089    27.84654508
    4   ->    10     0.00000049    19.29031636
    5   ->     9     0.00000032    17.91766222
    2   ->    10     0.00000020    24.59825035
    1   ->    10     0.00000007    28.81858786
    5   ->    12     0.00000005    24.06544663
    4   ->    11     0.00000004    19.78634908
    2   ->     9     0.00000004    23.62620757
    1   ->    11     0.00000001    29.31462058

  Energy       6     9.5272411965E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999885     9.49435866
    4   ->     8     0.00115068    10.86759309
    6   ->     8     0.00089732     8.68922460
    5   ->    11     0.00026216    19.38573772
    3   ->     9     0.00023401    19.32848301
    2   ->    10     0.00014115    24.59825035
    4   ->    10     0.00010519    19.29031636
    5   ->     9     0.00009926    17.91766222
    3   ->     8     0.00003119    11.87780252
    1   ->     8     0.00002214    20.39586459
    1   ->    12     0.00001871    33.99432948
    4   ->    12     0.00001794    24.46605798
    2   ->     8     0.00001480    16.17552708
    1   ->    10     0.00001393    28.81858786
    5   ->     8     0.00001385    10.46698174
    2   ->    12     0.00001371    29.77399197
    5   ->    10     0.00001202    18.88970500
    6   ->    11     0.00000634    17.60798059
    6   ->    12     0.00000604    22.28768950
    6   ->     7     0.00000500     2.00805618
    3   ->     7     0.00000382     5.19663409
    6   ->     9     0.00000378    16.13990509
    4   ->     9     0.00000329    18.31827358
    4   ->     7     0.00000291     4.18642466
    2   ->    11     0.00000215    25.09428307
    4   ->    11     0.00000188    19.78634908
    5   ->     7     0.00000160     3.78581331
    2   ->     9     0.00000131    23.62620757
    1   ->    11     0.00000087    29.31462058
    6   ->    10     0.00000078    17.11194787
    3   ->    11     0.00000072    20.79655851
    3   ->    12     0.00000062    25.47626741
    1   ->     7     0.00000023    13.71469616
