
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      2.671       0.0246747        6   ->     7  
       2      5.270       0.1139193        5   ->     7  
       3      6.449       0.0149818        4   ->     7  
       4      7.438       0.0401299        3   ->     7  
       5     10.359       0.0072649        2   ->     7  
       6     14.261       0.2303633        6   ->     8  
       7     16.558       0.0075474        1   ->     7  
       8     16.859       0.0753920        5   ->     8  
       9     17.058       0.1561516        6   ->     9  
      10     18.038       0.2332965        4   ->     8  
      11     18.834       0.1021351        6   ->    10  
      12     19.028       0.0431282        3   ->     8  
      13     19.653       0.0183905        6   ->    11  
      14     19.657       0.2174477        5   ->     9  
      15     20.836       0.1909773        4   ->     9  
      16     21.432       0.0677055        5   ->    10  
      17     21.825       0.0211909        3   ->     9  
      18     21.948       0.1110572        2   ->     8  
      19     22.251       0.0112486        5   ->    11  
      20     22.611       0.0463324        4   ->    10  
      21     23.430       0.0233656        4   ->    11  
      22     23.601       0.1042478        3   ->    10  
      23     24.420       0.4638199        3   ->    11  
      24     24.659       0.0093329        6   ->    12  
      25     24.746       0.1443424        2   ->     9  
      26     26.521       0.2826641        2   ->    10  
      27     27.257       0.0149185        5   ->    12  
      28     27.340       0.0832870        2   ->    11  
      29     28.147       0.1351741        1   ->     8  
      30     28.436       0.7125389        4   ->    12  
      31     29.426       0.0637837        3   ->    12  
      32     30.945       0.1141419        1   ->     9  
      33     32.346       0.3077536        2   ->    12  
      34     32.720       0.1624892        1   ->    10  
      35     33.539       0.3156548        1   ->    11  
      36     38.545       0.8618644        1   ->    12  

