# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1      -0.03069868
    2      -0.07069579
    3       0.24671310
    4       0.29203966
    5       0.28707109
    6       0.27557062
