# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.14760002
    2      -0.18654361
    3       0.22322064
    4       0.29663190
    5       0.29754965
    6       0.22154141
