# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.26181501
    2      -0.11370589
    3       0.17639599
    4       0.25099072
    5       0.24857578
    6       0.17592840
