
  Energy       1     3.1258195587E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     7     0.99923326     2.77789659
    5   ->     7     0.03880960     5.77489361
    3   ->     7     0.00489285     7.58445006
    4   ->    12     0.00108092    30.81671148
    1   ->    12     0.00097224    40.72708300
    6   ->     8     0.00063918    14.84279878
    3   ->    10     0.00028227    22.96164885
    5   ->     8     0.00026714    17.83979579
    2   ->    12     0.00022821    34.52442512
    4   ->    11     0.00009072    24.27078018
    2   ->    11     0.00008929    27.97849382
    1   ->     9     0.00007335    30.83136919
    4   ->     9     0.00006736    20.92099767
    2   ->     9     0.00005664    24.62871130
    5   ->     9     0.00004829    19.69264171
    4   ->     8     0.00002019    19.06815175
    4   ->    10     0.00001718    22.38044835
    5   ->    10     0.00001659    21.15209240
    3   ->     9     0.00001000    21.50219816
    2   ->     7     0.00000741    10.71096320
    6   ->     9     0.00000526    16.69564470
    3   ->    12     0.00000390    31.39791198
    2   ->     8     0.00000373    22.77586538
    1   ->    10     0.00000350    32.29081988
    1   ->     7     0.00000169    16.91362109
    1   ->    11     0.00000137    34.18115170
    3   ->     8     0.00000120    19.64935224
    6   ->    12     0.00000084    26.59135851
    5   ->    12     0.00000036    29.58835552
    1   ->     8     0.00000016    28.97852327
    4   ->     7     0.00000014     7.00324956
    5   ->    11     0.00000014    23.04242422
    6   ->    10     0.00000013    18.15509538
    6   ->    11     0.00000004    20.04542721
    2   ->    10     0.00000003    26.08816199
    3   ->    11     0.00000000    24.85198068

  Energy       2     6.4053978388E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    5   ->     7     0.99535071     5.77489361
    3   ->     7     0.09576200     7.58445006
    6   ->     7     0.00737541     2.77789659
    6   ->     8     0.00555306    14.84279878
    4   ->     7     0.00252290     7.00324956
    4   ->    12     0.00250039    30.81671148
    1   ->    12     0.00237411    40.72708300
    4   ->     9     0.00153882    20.92099767
    2   ->    12     0.00066649    34.52442512
    3   ->    10     0.00046409    22.96164885
    4   ->    11     0.00021488    24.27078018
    2   ->    11     0.00013541    27.97849382
    6   ->     9     0.00007526    16.69564470
    6   ->    10     0.00007284    18.15509538
    1   ->     9     0.00006477    30.83136919
    2   ->     9     0.00004320    24.62871130
    4   ->    10     0.00004076    22.38044835
    3   ->     8     0.00002460    19.64935224
    1   ->    11     0.00001246    34.18115170
    3   ->     9     0.00001055    21.50219816
    5   ->     8     0.00000934    17.83979579
    3   ->    12     0.00000929    31.39791198
    1   ->    10     0.00000866    32.29081988
    2   ->     8     0.00000388    22.77586538
    5   ->    12     0.00000266    29.58835552
    1   ->     7     0.00000155    16.91362109
    5   ->    10     0.00000133    21.15209240
    2   ->     7     0.00000094    10.71096320
    6   ->    11     0.00000070    20.04542721
    6   ->    12     0.00000068    26.59135851
    1   ->     8     0.00000045    28.97852327
    3   ->    11     0.00000018    24.85198068
    2   ->    10     0.00000010    26.08816199
    4   ->     8     0.00000007    19.06815175
    5   ->     9     0.00000006    19.69264171
    5   ->    11     0.00000001    23.04242422

  Energy       3     7.0437986307E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    4   ->     7     0.99999895     7.00324956
    5   ->     7     0.00119335     5.77489361
    3   ->     7     0.00066421     7.58445006
    6   ->     9     0.00031459    16.69564470
    4   ->     8     0.00022952    19.06815175
    5   ->     9     0.00022232    19.69264171
    3   ->    11     0.00012961    24.85198068
    2   ->    10     0.00008673    26.08816199
    6   ->     8     0.00004285    14.84279878
    4   ->     9     0.00003656    20.92099767
    1   ->     8     0.00002986    28.97852327
    2   ->     9     0.00002210    24.62871130
    2   ->     8     0.00002030    22.77586538
    1   ->     7     0.00001581    16.91362109
    6   ->    11     0.00001435    20.04542721
    1   ->    10     0.00001347    32.29081988
    1   ->    12     0.00000985    40.72708300
    4   ->    11     0.00000814    24.27078018
    6   ->     7     0.00000753     2.77789659
    3   ->    10     0.00000619    22.96164885
    4   ->    12     0.00000566    30.81671148
    2   ->    11     0.00000476    27.97849382
    3   ->    12     0.00000464    31.39791198
    5   ->     8     0.00000330    17.83979579
    5   ->    11     0.00000313    23.04242422
    3   ->     9     0.00000249    21.50219816
    2   ->    12     0.00000189    34.52442512
    3   ->     8     0.00000123    19.64935224
    1   ->    11     0.00000121    34.18115170
    4   ->    10     0.00000086    22.38044835
    5   ->    12     0.00000086    29.58835552
    2   ->     7     0.00000062    10.71096320
    6   ->    12     0.00000025    26.59135851
    1   ->     9     0.00000019    30.83136919
    5   ->    10     0.00000009    21.15209240
    6   ->    10     0.00000000    18.15509538

  Energy       4     7.9704736266E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
    3   ->     7     0.99869345     7.58445006
    5   ->     7     0.05077729     5.77489361
    6   ->     8     0.00425169    14.84279878
    4   ->    12     0.00248653    30.81671148
    6   ->     7     0.00214559     2.77789659
    1   ->    12     0.00178436    40.72708300
    2   ->    12     0.00063618    34.52442512
    4   ->     9     0.00051558    20.92099767
    3   ->     8     0.00032540    19.64935224
    1   ->    11     0.00030270    34.18115170
    5   ->     8     0.00025296    17.83979579
    4   ->     7     0.00018887     7.00324956
    5   ->    10     0.00012307    21.15209240
    6   ->    10     0.00010420    18.15509538
    1   ->     9     0.00008769    30.83136919
    2   ->     9     0.00006543    24.62871130
    2   ->    11     0.00003446    27.97849382
    4   ->    10     0.00002672    22.38044835
    2   ->     7     0.00002362    10.71096320
    5   ->     9     0.00001657    19.69264171
    3   ->    10     0.00001595    22.96164885
    2   ->    10     0.00001198    26.08816199
    6   ->     9     0.00001157    16.69564470
    3   ->    12     0.00000854    31.39791198
    4   ->     8     0.00000283    19.06815175
    5   ->    12     0.00000244    29.58835552
    3   ->    11     0.00000156    24.85198068
    1   ->     8     0.00000142    28.97852327
    1   ->    10     0.00000136    32.29081988
    4   ->    11     0.00000093    24.27078018
    3   ->     9     0.00000085    21.50219816
    1   ->     7     0.00000079    16.91362109
    6   ->    12     0.00000057    26.59135851
    6   ->    11     0.00000012    20.04542721
    2   ->     8     0.00000012    22.77586538
    5   ->    11     0.00000001    23.04242422

  Energy       5     1.0752580804E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    2   ->     7     0.99999992    10.71096320
    3   ->    11     0.00023587    24.85198068
    6   ->     9     0.00021791    16.69564470
    2   ->     8     0.00015861    22.77586538
    5   ->     9     0.00014265    19.69264171
    4   ->    10     0.00010853    22.38044835
    6   ->    11     0.00005730    20.04542721
    1   ->    10     0.00004967    32.29081988
    2   ->    10     0.00003465    26.08816199
    4   ->     9     0.00002686    20.92099767
    4   ->     8     0.00002181    19.06815175
    3   ->     9     0.00002050    21.50219816
    1   ->     7     0.00001911    16.91362109
    5   ->    11     0.00001608    23.04242422
    3   ->     7     0.00001060     7.58445006
    5   ->     8     0.00000975    17.83979579
    3   ->    10     0.00000711    22.96164885
    1   ->     8     0.00000651    28.97852327
    3   ->    12     0.00000396    31.39791198
    1   ->     9     0.00000354    30.83136919
    2   ->     9     0.00000327    24.62871130
    6   ->    12     0.00000319    26.59135851
    6   ->     8     0.00000218    14.84279878
    3   ->     8     0.00000192    19.64935224
    5   ->    12     0.00000174    29.58835552
    4   ->    12     0.00000098    30.81671148
    1   ->    12     0.00000064    40.72708300
    6   ->     7     0.00000062     2.77789659
    4   ->    11     0.00000053    24.27078018
    4   ->     7     0.00000052     7.00324956
    6   ->    10     0.00000051    18.15509538
    1   ->    11     0.00000011    34.18115170
    5   ->     7     0.00000007     5.77489361
    2   ->    12     0.00000006    34.52442512
    5   ->    10     0.00000002    21.15209240
    2   ->    11     0.00000001    27.97849382

  Energy       6     1.5370555206E+01 eV  S

  Transition         Weight        KS [eV]
 =============================================
    6   ->     8     0.99989539    14.84279878
    4   ->     9     0.01168962    20.92099767
    5   ->     8     0.00751181    17.83979579
    6   ->    10     0.00237396    18.15509538
    4   ->    12     0.00200890    30.81671148
    1   ->    12     0.00167374    40.72708300
    2   ->     9     0.00129608    24.62871130
    5   ->     7     0.00094111     5.77489361
    2   ->    12     0.00069171    34.52442512
    3   ->     7     0.00049629     7.58445006
    5   ->    10     0.00041972    21.15209240
    4   ->    10     0.00029479    22.38044835
    4   ->     8     0.00018877    19.06815175
    4   ->    11     0.00016002    24.27078018
    3   ->     8     0.00015739    19.64935224
    6   ->     9     0.00009100    16.69564470
    3   ->    10     0.00006959    22.96164885
    6   ->     7     0.00006461     2.77789659
    1   ->    11     0.00006134    34.18115170
    5   ->     9     0.00005616    19.69264171
    3   ->     9     0.00005007    21.50219816
    2   ->    10     0.00003136    26.08816199
    2   ->     8     0.00002744    22.77586538
    2   ->    11     0.00001002    27.97849382
    1   ->     7     0.00000958    16.91362109
    3   ->    12     0.00000549    31.39791198
    4   ->     7     0.00000380     7.00324956
    6   ->    12     0.00000356    26.59135851
    2   ->     7     0.00000068    10.71096320
    5   ->    11     0.00000063    23.04242422
    1   ->     8     0.00000051    28.97852327
    5   ->    12     0.00000050    29.58835552
    1   ->    10     0.00000047    32.29081988
