# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.14202097
    2      -0.15300217
    3       0.22695419
    4       0.27396986
    5       0.30347505
    6       0.20658211
