# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.18897265
    2      -0.14286282
    3       0.20057850
    4       0.28333368
    5       0.26334759
    6       0.20663040
