# MULLIKEN CHARGES of excited state S 1
#  Natoms =   6
# Atom        netCharge
#=========================================
    1       0.06709817
    2      -0.11163431
    3       0.23637659
    4       0.27429600
    5       0.30951554
    6       0.22434802
