
       #      w [eV]       Osc.Str.        Transition

 ==========================================================

       1      2.101       0.0487462        6   ->     7  
       2      4.847       0.0447569        5   ->     7  
       3      5.582       0.0042747        4   ->     7  
       4      6.330       0.0306208        3   ->     7  
       5     10.093       0.0015457        2   ->     7  
       6     12.652       0.0090920        6   ->     8  
       7     15.088       0.0055698        1   ->     7  
       8     15.398       0.0527835        5   ->     8  
       9     15.793       0.0912287        6   ->     9  
      10     16.133       0.6982149        4   ->     8  
      11     16.189       0.0970071        6   ->    10  
      12     16.882       0.0080364        3   ->     8  
      13     18.380       0.0055332        6   ->    11  
      14     18.539       0.3830609        5   ->     9  
      15     18.935       0.2382711        5   ->    10  
      16     19.274       0.0722019        4   ->     9  
      17     19.670       0.1588776        4   ->    10  
      18     20.022       0.0113318        3   ->     9  
      19     20.042       0.0116373        6   ->    12  
      20     20.419       0.0406892        3   ->    10  
      21     20.644       0.0410744        2   ->     8  
      22     21.127       0.0037448        5   ->    11  
      23     21.862       0.0568336        4   ->    11  
      24     22.610       0.1054629        3   ->    11  
      25     22.788       0.0305001        5   ->    12  
      26     23.523       0.0900452        4   ->    12  
      27     23.785       0.1931226        2   ->     9  
      28     24.181       0.2115412        2   ->    10  
      29     24.271       0.5813046        3   ->    12  
      30     25.640       0.4641664        1   ->     8  
      31     26.373       0.2971727        2   ->    11  
      32     28.034       0.0924364        2   ->    12  
      33     28.780       0.1186833        1   ->     9  
      34     29.177       0.1375756        1   ->    10  
      35     31.368       0.2719681        1   ->    11  
      36     33.029       0.0842221        1   ->    12  

